Date,Close,Bullish_sentiment,Neutral_sentiment,Bearish_sentiment,Mov Avg_sentiment,Spread_sentiment,Average_sentiment,+St. Dev._sentiment,- St. Dev._sentiment
2003-12-26,1095.8900146484375,0.6552,0.1724,0.1724,0.5935875,0.4828,0.3761076426708409,0.4773140559726221,0.2749012293690596
2003-12-29,1109.47998046875,0.6552,0.1724,0.1724,0.5935875,0.4828,0.3761076426708409,0.4773140559726221,0.2749012293690596
2003-12-30,1109.6400146484375,0.6552,0.1724,0.1724,0.5935875,0.4828,0.3761076426708409,0.4773140559726221,0.2749012293690596
2003-12-31,1111.9200439453125,0.6552,0.1724,0.1724,0.5935875,0.4828,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-02,1108.47998046875,0.6241,0.2411,0.1348,0.5996250000000001,0.4892999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-05,1122.219970703125,0.6241,0.2411,0.1348,0.5996250000000001,0.4892999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-06,1123.6700439453125,0.6241,0.2411,0.1348,0.5996250000000001,0.4892999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-07,1126.3299560546875,0.6241,0.2411,0.1348,0.5996250000000001,0.4892999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-08,1131.9200439453125,0.6716,0.1493,0.1791,0.6169125,0.4924999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-09,1121.8599853515625,0.6716,0.1493,0.1791,0.6169125,0.4924999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-12,1127.22998046875,0.6716,0.1493,0.1791,0.6169125,0.4924999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-13,1121.219970703125,0.6716,0.1493,0.1791,0.6169125,0.4924999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-14,1130.52001953125,0.6716,0.1493,0.1791,0.6169125,0.4924999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-15,1132.050048828125,0.6629,0.236,0.1011,0.6332374999999999,0.5618000000000001,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-16,1139.8299560546875,0.6629,0.236,0.1011,0.6332374999999999,0.5618000000000001,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-20,1138.77001953125,0.6629,0.236,0.1011,0.6332374999999999,0.5618000000000001,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-21,1147.6199951171875,0.6629,0.236,0.1011,0.6332374999999999,0.5618000000000001,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-22,1143.93994140625,0.6951,0.1707,0.1341,0.64465,0.561,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-23,1141.550048828125,0.6951,0.1707,0.1341,0.64465,0.561,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-26,1155.3699951171875,0.6951,0.1707,0.1341,0.64465,0.561,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-27,1144.050048828125,0.6951,0.1707,0.1341,0.64465,0.561,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-28,1128.47998046875,0.6951,0.1707,0.1341,0.64465,0.561,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-29,1134.1099853515625,0.5688,0.2813,0.15,0.6290374999999999,0.4187999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-01-30,1131.1300048828125,0.5688,0.2813,0.15,0.6290374999999999,0.4187999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-02,1135.260009765625,0.5688,0.2813,0.15,0.6290374999999999,0.4187999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-03,1136.030029296875,0.5688,0.2813,0.15,0.6290374999999999,0.4187999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-04,1126.52001953125,0.5688,0.2813,0.15,0.6290374999999999,0.4187999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-05,1128.5899658203125,0.5091,0.2727,0.2182,0.6236,0.2909,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-06,1142.760009765625,0.5091,0.2727,0.2182,0.6236,0.2909,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-09,1139.81005859375,0.5091,0.2727,0.2182,0.6236,0.2909,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-10,1145.5400390625,0.5091,0.2727,0.2182,0.6236,0.2909,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-11,1157.760009765625,0.5091,0.2727,0.2182,0.6236,0.2909,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-12,1152.1099853515625,0.561,0.2927,0.1463,0.618475,0.4147,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-13,1145.81005859375,0.561,0.2927,0.1463,0.618475,0.4147,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-17,1156.989990234375,0.561,0.2927,0.1463,0.618475,0.4147,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-18,1151.8199462890625,0.561,0.2927,0.1463,0.618475,0.4147,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-19,1147.06005859375,0.5645,0.2258,0.2097,0.6071375,0.3548,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-20,1144.1099853515625,0.5645,0.2258,0.2097,0.6071375,0.3548,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-23,1140.989990234375,0.5645,0.2258,0.2097,0.6071375,0.3548,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-24,1139.0899658203125,0.5645,0.2258,0.2097,0.6071375,0.3548,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-25,1143.6700439453125,0.5645,0.2258,0.2097,0.6071375,0.3548,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-26,1144.9100341796875,0.4158,0.2789,0.3053,0.5811000000000001,0.1104999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-02-27,1144.93994140625,0.4158,0.2789,0.3053,0.5811000000000001,0.1104999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-01,1155.969970703125,0.4158,0.2789,0.3053,0.5811000000000001,0.1104999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-02,1149.0999755859375,0.4158,0.2789,0.3053,0.5811000000000001,0.1104999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-03,1151.030029296875,0.4158,0.2789,0.3053,0.5811000000000001,0.1104999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-04,1154.8699951171875,0.4783,0.3913,0.1304,0.5569375,0.3479,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-05,1156.8599853515625,0.4783,0.3913,0.1304,0.5569375,0.3479,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-08,1147.199951171875,0.4783,0.3913,0.1304,0.5569375,0.3479,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-09,1140.5799560546875,0.4783,0.3913,0.1304,0.5569375,0.3479,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-10,1123.8900146484375,0.4783,0.3913,0.1304,0.5569375,0.3479,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-11,1106.780029296875,0.4129,0.2516,0.3355,0.5256875,0.0773999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-12,1120.5699462890625,0.4129,0.2516,0.3355,0.5256875,0.0773999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-15,1104.489990234375,0.4129,0.2516,0.3355,0.5256875,0.0773999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-16,1110.699951171875,0.4129,0.2516,0.3355,0.5256875,0.0773999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-17,1123.75,0.4129,0.2516,0.3355,0.5256875,0.0773999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-18,1122.3199462890625,0.386,0.3509,0.2632,0.48705,0.1228,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-19,1109.780029296875,0.386,0.3509,0.2632,0.48705,0.1228,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-22,1095.4000244140625,0.386,0.3509,0.2632,0.48705,0.1228,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-23,1093.949951171875,0.386,0.3509,0.2632,0.48705,0.1228,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-24,1091.3299560546875,0.386,0.3509,0.2632,0.48705,0.1228,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-25,1109.18994140625,0.3148,0.2593,0.4259,0.4553,-0.1110999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-26,1108.06005859375,0.3148,0.2593,0.4259,0.4553,-0.1110999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-29,1122.469970703125,0.3148,0.2593,0.4259,0.4553,-0.1110999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-30,1127.0,0.3148,0.2593,0.4259,0.4553,-0.1110999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-03-31,1126.2099609375,0.3148,0.2593,0.4259,0.4553,-0.1110999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-01,1132.1700439453125,0.5517,0.2241,0.2241,0.460625,0.3276,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-02,1141.81005859375,0.5517,0.2241,0.2241,0.460625,0.3276,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-05,1150.5699462890625,0.5517,0.2241,0.2241,0.460625,0.3276,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-06,1148.1600341796875,0.5517,0.2241,0.2241,0.460625,0.3276,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-07,1140.530029296875,0.5517,0.2241,0.2241,0.460625,0.3276,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-08,1139.3199462890625,0.5878,0.2095,0.2027,0.4639749999999999,0.3851,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-12,1145.199951171875,0.5878,0.2095,0.2027,0.4639749999999999,0.3851,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-13,1129.43994140625,0.5878,0.2095,0.2027,0.4639749999999999,0.3851,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-14,1128.1700439453125,0.5878,0.2095,0.2027,0.4639749999999999,0.3851,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-15,1128.8399658203125,0.6375,0.225,0.1375,0.4730999999999999,0.4999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-16,1134.6099853515625,0.6375,0.225,0.1375,0.4730999999999999,0.4999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-19,1135.8199462890625,0.6375,0.225,0.1375,0.4730999999999999,0.4999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-20,1118.1500244140625,0.6375,0.225,0.1375,0.4730999999999999,0.4999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-21,1124.0899658203125,0.6375,0.225,0.1375,0.4730999999999999,0.4999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-22,1139.9300537109375,0.5,0.275,0.225,0.4836249999999999,0.275,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-23,1140.5999755859375,0.5,0.275,0.225,0.4836249999999999,0.275,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-26,1135.530029296875,0.5,0.275,0.225,0.4836249999999999,0.275,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-27,1138.1099853515625,0.5,0.275,0.225,0.4836249999999999,0.275,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-28,1122.4100341796875,0.5,0.275,0.225,0.4836249999999999,0.275,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-29,1113.8900146484375,0.5,0.2879,0.2121,0.4863375,0.2879,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-04-30,1107.300048828125,0.5,0.2879,0.2121,0.4863375,0.2879,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-03,1117.489990234375,0.5,0.2879,0.2121,0.4863375,0.2879,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-04,1119.550048828125,0.5,0.2879,0.2121,0.4863375,0.2879,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-05,1121.530029296875,0.5,0.2879,0.2121,0.4863375,0.2879,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-06,1113.989990234375,0.3898,0.339,0.2712,0.48345,0.1185999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-07,1098.699951171875,0.3898,0.339,0.2712,0.48345,0.1185999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-10,1087.1199951171875,0.3898,0.339,0.2712,0.48345,0.1185999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-11,1095.449951171875,0.3898,0.339,0.2712,0.48345,0.1185999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-12,1097.280029296875,0.3898,0.339,0.2712,0.48345,0.1185999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-13,1096.43994140625,0.3289,0.2368,0.4342,0.4763125,-0.1052999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-14,1095.699951171875,0.3289,0.2368,0.4342,0.4763125,-0.1052999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-17,1084.0999755859375,0.3289,0.2368,0.4342,0.4763125,-0.1052999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-18,1091.489990234375,0.3289,0.2368,0.4342,0.4763125,-0.1052999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-19,1088.6800537109375,0.3289,0.2368,0.4342,0.4763125,-0.1052999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-20,1089.18994140625,0.3667,0.2333,0.4,0.4828,-0.0332999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-21,1093.56005859375,0.3667,0.2333,0.4,0.4828,-0.0332999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-24,1095.4100341796875,0.3667,0.2333,0.4,0.4828,-0.0332999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-25,1113.050048828125,0.3667,0.2333,0.4,0.4828,-0.0332999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-26,1114.93994140625,0.3667,0.2333,0.4,0.4828,-0.0332999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-27,1121.280029296875,0.3611,0.2361,0.4028,0.4589749999999999,-0.0417,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-05-28,1120.6800537109375,0.3611,0.2361,0.4028,0.4589749999999999,-0.0417,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-01,1121.199951171875,0.3611,0.2361,0.4028,0.4589749999999999,-0.0417,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-02,1124.989990234375,0.3611,0.2361,0.4028,0.4589749999999999,-0.0417,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-03,1116.6400146484375,0.3333,0.4048,0.2619,0.4271625,0.0713999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-04,1122.5,0.3333,0.4048,0.2619,0.4271625,0.0713999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-07,1140.4200439453125,0.3333,0.4048,0.2619,0.4271625,0.0713999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-08,1142.1800537109375,0.3333,0.4048,0.2619,0.4271625,0.0713999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-09,1131.3299560546875,0.3333,0.4048,0.2619,0.4271625,0.0713999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-10,1136.469970703125,0.5526,0.2895,0.1579,0.41655,0.3946999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-14,1125.2900390625,0.5526,0.2895,0.1579,0.41655,0.3946999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-15,1132.010009765625,0.5526,0.2895,0.1579,0.41655,0.3946999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-16,1133.56005859375,0.5526,0.2895,0.1579,0.41655,0.3946999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-17,1132.050048828125,0.4141,0.3047,0.2813,0.4058124999999999,0.1328,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-18,1135.02001953125,0.4141,0.3047,0.2813,0.4058124999999999,0.1328,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-21,1130.300048828125,0.4141,0.3047,0.2813,0.4058124999999999,0.1328,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-22,1134.4100341796875,0.4141,0.3047,0.2813,0.4058124999999999,0.1328,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-23,1144.06005859375,0.4141,0.3047,0.2813,0.4058124999999999,0.1328,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-24,1140.6500244140625,0.5641,0.2051,0.2308,0.413825,0.3333,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-25,1134.4300537109375,0.5641,0.2051,0.2308,0.413825,0.3333,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-28,1133.3499755859375,0.5641,0.2051,0.2308,0.413825,0.3333,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-29,1136.199951171875,0.5641,0.2051,0.2308,0.413825,0.3333,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-06-30,1140.8399658203125,0.5641,0.2051,0.2308,0.413825,0.3333,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-01,1128.93994140625,0.5697,0.2727,0.1576,0.4363125,0.4121,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-02,1125.3800048828125,0.5697,0.2727,0.1576,0.4363125,0.4121,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-06,1116.2099609375,0.5697,0.2727,0.1576,0.4363125,0.4121,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-07,1118.3299560546875,0.5697,0.2727,0.1576,0.4363125,0.4121,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-08,1109.1099853515625,0.551,0.2347,0.2143,0.464075,0.3367,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-09,1112.81005859375,0.551,0.2347,0.2143,0.464075,0.3367,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-12,1114.3499755859375,0.551,0.2347,0.2143,0.464075,0.3367,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-13,1115.1400146484375,0.551,0.2347,0.2143,0.464075,0.3367,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-14,1111.469970703125,0.551,0.2347,0.2143,0.464075,0.3367,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-15,1106.68994140625,0.4737,0.2895,0.2368,0.47745,0.2369,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-16,1101.3900146484375,0.4737,0.2895,0.2368,0.47745,0.2369,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-19,1100.9000244140625,0.4737,0.2895,0.2368,0.47745,0.2369,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-20,1108.6700439453125,0.4737,0.2895,0.2368,0.47745,0.2369,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-21,1093.8800048828125,0.4737,0.2895,0.2368,0.47745,0.2369,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-22,1096.8399658203125,0.3571,0.4048,0.2381,0.47695,0.1189999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-23,1086.199951171875,0.3571,0.4048,0.2381,0.47695,0.1189999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-26,1084.0699462890625,0.3571,0.4048,0.2381,0.47695,0.1189999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-27,1094.8299560546875,0.3571,0.4048,0.2381,0.47695,0.1189999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-28,1095.4200439453125,0.3571,0.4048,0.2381,0.47695,0.1189999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-29,1100.4300537109375,0.34,0.3,0.36,0.4777875,-0.0199999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-07-30,1101.719970703125,0.34,0.3,0.36,0.4777875,-0.0199999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-02,1106.6199951171875,0.34,0.3,0.36,0.4777875,-0.0199999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-03,1099.68994140625,0.34,0.3,0.36,0.4777875,-0.0199999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-04,1098.6300048828125,0.34,0.3,0.36,0.4777875,-0.0199999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-05,1080.699951171875,0.3099,0.3521,0.338,0.4474499999999999,-0.0281,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-06,1063.969970703125,0.3099,0.3521,0.338,0.4474499999999999,-0.0281,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-09,1065.219970703125,0.3099,0.3521,0.338,0.4474499999999999,-0.0281,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-10,1079.0400390625,0.3099,0.3521,0.338,0.4474499999999999,-0.0281,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-11,1075.7900390625,0.3099,0.3521,0.338,0.4474499999999999,-0.0281,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-12,1063.22998046875,0.3857,0.2143,0.4,0.4438999999999999,-0.0143,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-13,1064.800048828125,0.3857,0.2143,0.4,0.4438999999999999,-0.0143,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-16,1079.3399658203125,0.3857,0.2143,0.4,0.4438999999999999,-0.0143,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-17,1081.7099609375,0.3857,0.2143,0.4,0.4438999999999999,-0.0143,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-18,1095.1700439453125,0.3857,0.2143,0.4,0.4438999999999999,-0.0143,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-19,1091.22998046875,0.3488,0.3023,0.3488,0.4169874999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-20,1098.3499755859375,0.3488,0.3023,0.3488,0.4169874999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-23,1095.6800537109375,0.3488,0.3023,0.3488,0.4169874999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-24,1096.18994140625,0.3488,0.3023,0.3488,0.4169874999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-25,1104.9599609375,0.3488,0.3023,0.3488,0.4169874999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-26,1105.0899658203125,0.4153,0.3305,0.2542,0.3976875000000001,0.1611,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-27,1107.77001953125,0.4153,0.3305,0.2542,0.3976875000000001,0.1611,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-30,1099.1500244140625,0.4153,0.3305,0.2542,0.3976875000000001,0.1611,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-08-31,1104.239990234375,0.4153,0.3305,0.2542,0.3976875000000001,0.1611,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-01,1105.9100341796875,0.4153,0.3305,0.2542,0.3976875000000001,0.1611,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-02,1118.31005859375,0.4151,0.3019,0.283,0.3807,0.1321,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-03,1113.6300048828125,0.4151,0.3019,0.283,0.3807,0.1321,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-07,1121.300048828125,0.4151,0.3019,0.283,0.3807,0.1321,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-08,1116.27001953125,0.4151,0.3019,0.283,0.3807,0.1321,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-09,1118.3800048828125,0.505,0.2574,0.2376,0.3846125,0.2673999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-10,1123.9200439453125,0.505,0.2574,0.2376,0.3846125,0.2673999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-13,1125.8199462890625,0.505,0.2574,0.2376,0.3846125,0.2673999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-14,1128.3299560546875,0.505,0.2574,0.2376,0.3846125,0.2673999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-15,1120.3699951171875,0.505,0.2574,0.2376,0.3846125,0.2673999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-16,1123.5,0.4545,0.2273,0.3182,0.3967875,0.1363,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-17,1128.550048828125,0.4545,0.2273,0.3182,0.3967875,0.1363,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-20,1122.199951171875,0.4545,0.2273,0.3182,0.3967875,0.1363,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-21,1129.300048828125,0.4545,0.2273,0.3182,0.3967875,0.1363,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-22,1113.56005859375,0.4545,0.2273,0.3182,0.3967875,0.1363,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-23,1108.3599853515625,0.512,0.22,0.268,0.4182875,0.244,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-24,1110.1099853515625,0.512,0.22,0.268,0.4182875,0.244,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-27,1103.52001953125,0.512,0.22,0.268,0.4182875,0.244,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-28,1110.06005859375,0.512,0.22,0.268,0.4182875,0.244,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-29,1114.800048828125,0.512,0.22,0.268,0.4182875,0.244,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-09-30,1114.5799560546875,0.4107,0.1964,0.3929,0.4308875,0.0177999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-10-01,1131.5,0.4107,0.1964,0.3929,0.4308875,0.0177999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-10-04,1135.1700439453125,0.4107,0.1964,0.3929,0.4308875,0.0177999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-10-05,1134.47998046875,0.4107,0.1964,0.3929,0.4308875,0.0177999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-10-06,1142.050048828125,0.4107,0.1964,0.3929,0.4308875,0.0177999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-10-07,1130.6500244140625,0.5693,0.2336,0.1971,0.4538375,0.3722,0.3761076426708409,0.4773140559726221,0.2749012293690596
2004-10-08,1122.1400146484375,0.5693,0.2336,0.1971,0.4538375,0.3722,0.3761076426708409,0.4773140559726221,0.2749012293690596
