Date,Bullish,Neutral,Bearish,Total,Mov Avg,Spread,Average,+St. Dev.,- St. Dev.,High,Low,Close
2012-08-09,0.364706,0.361765,0.273529,1.0,0.30205975,0.0911769999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1407.14,1354.65,1402.22
2012-08-16,0.368421,0.350877,0.280702,1.0,0.306999375,0.0877189999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1410.03,1394.46,1405.53
2012-08-23,0.41958,0.321678,0.258741,0.999999,0.32361075,0.160839,0.3761076426708409,0.4773140559726221,0.2749012293690596,1426.68,1400.6,1413.49
2012-08-30,0.347222,0.326389,0.326389,1.0,0.3262135,0.0208329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1426.68,1398.04,1410.49
2012-09-06,0.330579,0.338843,0.330579,1.000001,0.3297545,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1416.17,1396.56,1403.44
2012-09-13,0.364583,0.305556,0.329861,1.0,0.347589875,0.0347219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1439.15,1396.56,1436.56
2012-09-20,0.375,0.287162,0.337838,1.0,0.359321125,0.0371619999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1474.51,1429.13,1461.05
2012-09-27,0.361011,0.274368,0.364621,1.0,0.3663877499999999,-0.0036099999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1467.07,1430.53,1433.32
2012-10-04,0.338608,0.329114,0.332278,1.0,0.3631255,0.00633,0.3761076426708409,0.4773140559726221,0.2749012293690596,1463.24,1430.53,1450.99
2012-10-11,0.305755,0.305755,0.388489,0.999999,0.35529225,-0.0827339999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1470.96,1430.64,1432.56
2012-10-18,0.286604,0.267913,0.445483,1.0,0.33867025,-0.158879,0.3761076426708409,0.4773140559726221,0.2749012293690596,1462.2,1425.53,1460.91
2012-10-25,0.292453,0.27673,0.430818,1.000001,0.331824125,-0.1383649999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1464.02,1407.1,1408.75
2012-11-01,0.357377,0.232787,0.409836,1.0,0.335173875,-0.0524589999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1457.34,1403.28,1412.16
2012-11-08,0.384977,0.215962,0.399061,1.0,0.337723125,-0.0140839999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1433.38,1388.14,1394.53
2012-11-15,0.288235,0.223529,0.488235,0.999999,0.3268775,-0.1999999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1433.38,1352.5,1355.49
2012-11-22,0.358156,0.234043,0.407801,1.0,0.326520625,-0.049645,0.3761076426708409,0.4773140559726221,0.2749012293690596,1391.25,1343.35,1391.03
2012-11-28,0.409266,0.247104,0.343629,0.999999,0.335352875,0.065637,0.3761076426708409,0.4773140559726221,0.2749012293690596,1409.15,1359.88,1409.93
2012-12-06,0.422222,0.231746,0.346032,1.0,0.34991125,0.0761899999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1416.34,1385.43,1409.28
2012-12-13,0.432331,0.266917,0.300752,1.0,0.368127125,0.131579,0.3761076426708409,0.4773140559726221,0.2749012293690596,1438.59,1398.23,1428.48
2012-12-20,0.464,0.288,0.248,1.0,0.3895705,0.216,0.3761076426708409,0.4773140559726221,0.2749012293690596,1448.0,1411.88,1435.81
2012-12-27,0.44403,0.253731,0.302239,1.0,0.400402125,0.141791,0.3761076426708409,0.4773140559726221,0.2749012293690596,1443.7,1416.43,1419.83
2013-01-03,0.387097,0.250896,0.362007,1.0,0.400667125,0.02509,0.3761076426708409,0.4773140559726221,0.2749012293690596,1462.43,1398.11,1462.42
2013-01-10,0.464497,0.266272,0.269231,1.0,0.422699875,0.195266,0.3761076426708409,0.4773140559726221,0.2749012293690596,1467.94,1398.11,1461.02
2013-01-17,0.439437,0.287324,0.273239,1.0,0.4328599999999999,0.166198,0.3761076426708409,0.4773140559726221,0.2749012293690596,1473.96,1451.64,1472.63
2013-01-24,0.523392,0.233918,0.24269,1.0,0.44712575,0.280702,0.3761076426708409,0.4773140559726221,0.2749012293690596,1496.13,1463.76,1494.81
2013-01-31,0.480447,0.276536,0.243017,1.0,0.4544038749999999,0.23743,0.3761076426708409,0.4773140559726221,0.2749012293690596,1509.94,1481.16,1501.96
2013-02-07,0.427673,0.27673,0.295597,1.0,0.4538216249999999,0.132076,0.3761076426708409,0.4773140559726221,0.2749012293690596,1514.96,1495.02,1512.12
2013-02-14,0.422535,0.290141,0.287324,1.0,0.4486384999999999,0.1352109999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1524.69,1495.71,1520.33
2013-02-21,0.417857,0.257143,0.325,1.0,0.445366875,0.0928569999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1530.94,1511.41,1511.95
2013-02-28,0.283912,0.350158,0.365931,1.000001,0.43246875,-0.082019,0.3761076426708409,0.4773140559726221,0.2749012293690596,1530.94,1485.01,1515.99
2013-03-07,0.310559,0.304348,0.385093,1.0,0.4132265,-0.074534,0.3761076426708409,0.4773140559726221,0.2749012293690596,1545.25,1485.01,1541.46
2013-03-14,0.4542,0.2255,0.3203,1.0,0.415071875,0.1339,0.3761076426708409,0.4773140559726221,0.2749012293690596,1556.77,1541.46,1554.52
2013-03-21,0.389439,0.277228,0.333333,1.0,0.39832775,0.0561059999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1563.62,1538.57,1558.71
2013-03-28,0.383954,0.329513,0.286533,1.0,0.386266125,0.097421,0.3761076426708409,0.4773140559726221,0.2749012293690596,1564.91,1538.57,1562.85
2013-04-04,0.35493,0.36338,0.28169,1.0,0.37717325,0.07324,0.3761076426708409,0.4773140559726221,0.2749012293690596,1573.66,1546.22,1553.69
2013-04-11,0.193103,0.262069,0.544828,1.0,0.3484942499999999,-0.3517249999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1589.07,1539.5,1587.73
2013-04-18,0.268493,0.249315,0.482192,1.0,0.3298237499999999,-0.213699,0.3761076426708409,0.4773140559726221,0.2749012293690596,1597.35,1543.69,1552.01
2013-04-25,0.282895,0.328947,0.388158,1.0,0.3296966249999999,-0.105263,0.3761076426708409,0.4773140559726221,0.2749012293690596,1583.0,1536.03,1578.79
2013-05-02,0.309859,0.330986,0.359155,1.0,0.329609125,-0.049296,0.3761076426708409,0.4773140559726221,0.2749012293690596,1597.57,1562.5,1582.7
2013-05-09,0.407942,0.31769,0.274368,1.0,0.3238268749999999,0.133574,0.3761076426708409,0.4773140559726221,0.2749012293690596,1632.78,1581.28,1632.69
2013-05-16,0.384858,0.321767,0.293375,1.0,0.32325425,0.0914829999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1661.49,1616.64,1658.78
2013-05-23,0.489726,0.294521,0.215753,1.0,0.33647575,0.273973,0.3761076426708409,0.4773140559726221,0.2749012293690596,1687.18,1633.75,1655.35
2013-05-30,0.359684,0.343874,0.296443,1.000001,0.33707,0.0632409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1663.52,1636.42,1648.36
2013-06-06,0.294737,0.315789,0.389474,1.0,0.34977425,-0.0947369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1674.21,1607.09,1608.9
2013-06-13,0.32973,0.324324,0.345946,1.0,0.357428875,-0.0162159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1648.69,1598.23,1612.52
2013-06-20,0.374532,0.325843,0.299625,1.0,0.3688835,0.074907,0.3761076426708409,0.4773140559726221,0.2749012293690596,1654.19,1608.07,1628.93
2013-06-27,0.302752,0.345566,0.351682,1.0,0.367995125,-0.0489299999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1654.19,1560.33,1603.26
2013-07-04,0.419929,0.341637,0.238434,1.0,0.3694935,0.181495,0.3761076426708409,0.4773140559726221,0.2749012293690596,1632.07,1592.27,1631.89
2013-07-11,0.489362,0.32766,0.182979,1.000001,0.3825564999999999,0.306383,0.3761076426708409,0.4773140559726221,0.2749012293690596,1657.92,1604.57,1652.62
2013-07-18,0.477352,0.310105,0.212544,1.000001,0.3810097499999999,0.264808,0.3761076426708409,0.4773140559726221,0.2749012293690596,1684.75,1642.89,1680.91
2013-07-25,0.451178,0.323232,0.225589,0.999999,0.3924465,0.225589,0.3761076426708409,0.4773140559726221,0.2749012293690596,1698.78,1671.84,1685.94
2013-08-01,0.356164,0.393836,0.25,1.0,0.400124875,0.1061639999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1698.78,1676.03,1685.73
2013-08-08,0.394984,0.338558,0.266458,1.0,0.408281625,0.128526,0.3761076426708409,0.4773140559726221,0.2749012293690596,1709.67,1682.42,1690.91
2013-08-15,0.34507,0.373239,0.28169,0.999999,0.404598875,0.0633799999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1705.79,1682.62,1685.39
2013-08-22,0.289575,0.281853,0.428571,0.999999,0.40295175,-0.1389959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1696.81,1639.43,1642.8
2013-08-29,0.335404,0.357143,0.307453,1.0,0.392386125,0.027951,0.3761076426708409,0.4773140559726221,0.2749012293690596,1669.51,1627.47,1634.96
2013-09-05,0.3553,0.3322,0.3125,1.0,0.375628375,0.0428,0.3761076426708409,0.4773140559726221,0.2749012293690596,1655.72,1628.05,1653.08
2013-09-12,0.45515,0.299003,0.245847,1.0,0.372853125,0.209303,0.3761076426708409,0.4773140559726221,0.2749012293690596,1689.13,1633.41,1689.13
2013-09-19,0.451128,0.25188,0.296992,1.0,0.372846875,0.154136,0.3761076426708409,0.4773140559726221,0.2749012293690596,1729.44,1674.32,1725.52
2013-09-26,0.360544,0.333333,0.306122,0.999999,0.3733943749999999,0.0544219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1729.86,1691.7,1692.77
2013-10-03,0.378378,0.320946,0.300676,1.0,0.3713186249999999,0.077702,0.3761076426708409,0.4773140559726221,0.2749012293690596,1725.23,1674.99,1693.87
2013-10-10,0.413284,0.250923,0.335793,1.0,0.379845375,0.0774909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1696.55,1646.47,1656.4
2013-10-17,0.462783,0.288026,0.249191,1.0,0.4014963749999999,0.213592,0.3761076426708409,0.4773140559726221,0.2749012293690596,1721.76,1646.47,1721.54
2013-10-24,0.492013,0.332268,0.175719,1.0,0.4210725,0.3162939999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1759.33,1695.93,1746.38
2013-10-31,0.449664,0.33557,0.214765,0.999999,0.432868,0.234899,0.3761076426708409,0.4773140559726221,0.2749012293690596,1775.22,1740.5,1763.31
2013-11-07,0.454829,0.327103,0.218069,1.000001,0.432827875,0.2367599999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1775.22,1752.7,1770.49
2013-11-14,0.391975,0.333333,0.274691,0.999999,0.42543375,0.117284,0.3761076426708409,0.4773140559726221,0.2749012293690596,1782.0,1746.2,1782.0
2013-11-21,0.343931,0.361272,0.294798,1.000001,0.423357125,0.0491329999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1802.33,1760.64,1781.37
2013-11-28,0.473016,0.244444,0.28254,1.0,0.435186875,0.1904759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1808.42,1777.23,1807.23
2013-12-05,0.426415,0.298113,0.275472,1.0,0.43682825,0.150943,0.3761076426708409,0.4773140559726221,0.2749012293690596,1813.55,1779.09,1792.81
2013-12-12,0.412651,0.337349,0.25,1.0,0.4305617499999999,0.162651,0.3761076426708409,0.4773140559726221,0.2749012293690596,1811.52,1779.09,1782.22
2013-12-19,0.474576,0.274576,0.250847,0.999999,0.4283821249999999,0.223729,0.3761076426708409,0.4773140559726221,0.2749012293690596,1811.08,1767.99,1810.65
2013-12-26,0.550562,0.264045,0.185393,1.0,0.4409943749999999,0.3651689999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1833.32,1767.99,1833.32
2014-01-02,0.430894,0.276423,0.292683,1.0,0.4380024999999999,0.1382109999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1849.44,1810.25,1848.36
2014-01-09,0.43617,0.31383,0.25,1.0,0.443526875,0.18617,0.3761076426708409,0.4773140559726221,0.2749012293690596,1849.44,1823.73,1837.49
2014-01-16,0.38992,0.395225,0.214854,0.999999,0.4492755,0.175066,0.3761076426708409,0.4773140559726221,0.2749012293690596,1850.84,1815.52,1848.38
2014-01-23,0.381201,0.381201,0.237598,1.0,0.437798625,0.143603,0.3761076426708409,0.4773140559726221,0.2749012293690596,1850.84,1815.52,1844.86
2014-01-30,0.321839,0.350575,0.327586,1.0,0.424726625,-0.005747,0.3761076426708409,0.4773140559726221,0.2749012293690596,1850.84,1815.52,1844.86
2014-02-06,0.27896,0.356974,0.364066,1.0,0.40801525,-0.085106,0.3761076426708409,0.4773140559726221,0.2749012293690596,1798.77,1737.92,1751.64
2014-02-13,0.401478,0.325123,0.273399,1.0,0.398878,0.128079,0.3761076426708409,0.4773140559726221,0.2749012293690596,1826.55,1737.92,1819.26
2014-02-20,0.422,0.35,0.228,1.0,0.38280775,0.1939999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1847.5,1826.99,1828.75
2014-02-27,0.396907,0.391753,0.21134,1.0,0.378559375,0.185567,0.3761076426708409,0.4773140559726221,0.2749012293690596,1858.71,1824.58,1845.16
2014-03-06,0.405099,0.328612,0.266289,1.0,0.3746755,0.13881,0.3761076426708409,0.4773140559726221,0.2749012293690596,1876.53,1834.44,1873.81
2014-03-13,0.413408,0.318436,0.268156,1.0,0.3776115,0.145252,0.3761076426708409,0.4773140559726221,0.2749012293690596,1883.57,1849.23,1868.2
2014-03-20,0.367816,0.37069,0.261494,1.0,0.3759383749999999,0.1063219999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1882.35,1839.57,1860.77
2014-03-27,0.311615,0.402266,0.286119,1.0,0.3746603749999999,0.0254959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1883.97,1849.69,1852.56
2014-04-03,0.353571,0.378571,0.267857,0.999999,0.38398675,0.085714,0.3761076426708409,0.4773140559726221,0.2749012293690596,1893.17,1842.11,1890.9
2014-04-10,0.284768,0.374172,0.34106,1.0,0.369398,-0.0562919999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1897.28,1837.49,1872.18
2014-04-17,0.272171,0.385321,0.342508,1.0,0.350669375,-0.0703369999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1872.53,1814.36,1862.31
2014-04-24,0.345029,0.394737,0.260234,1.0,0.344184625,0.0847949999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1884.89,1815.8,1875.39
2014-05-01,0.297735,0.407767,0.294498,1.0,0.3307641249999999,0.003237,0.3761076426708409,0.4773140559726221,0.2749012293690596,1885.2,1850.61,1883.95
2014-05-08,0.283439,0.429936,0.286624,0.999999,0.3145179999999999,-0.0031849999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1891.33,1859.79,1878.21
2014-05-15,0.33121,0.442675,0.226115,1.0,0.30994225,0.105095,0.3761076426708409,0.4773140559726221,0.2749012293690596,1902.17,1859.79,1888.53
2014-05-22,0.304348,0.431677,0.263975,1.0,0.309033875,0.0403729999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1902.17,1862.36,1888.03
2014-05-29,0.364641,0.403315,0.232044,1.0,0.310417625,0.132597,0.3761076426708409,0.4773140559726221,0.2749012293690596,1914.46,1868.14,1909.78
2014-06-05,0.395062,0.382716,0.222222,1.0,0.324204375,0.17284,0.3761076426708409,0.4773140559726221,0.2749012293690596,1928.63,1902.01,1927.88
2014-06-12,0.446875,0.340625,0.2125,1.0,0.346042375,0.234375,0.3761076426708409,0.4773140559726221,0.2749012293690596,1955.55,1918.6,1943.89
2014-06-19,0.351744,0.406977,0.241279,1.0,0.34688175,0.110465,0.3761076426708409,0.4773140559726221,0.2749012293690596,1957.74,1925.78,1956.98
2014-06-26,0.372208,0.416873,0.210918,0.999999,0.356190875,0.16129,0.3761076426708409,0.4773140559726221,0.2749012293690596,1968.17,1933.55,1959.53
2014-07-03,0.385075,0.391045,0.223881,1.000001,0.368895375,0.161194,0.3761076426708409,0.4773140559726221,0.2749012293690596,1978.58,1944.69,1974.62
2014-07-10,0.376404,0.337079,0.286517,1.0,0.374544625,0.089887,0.3761076426708409,0.4773140559726221,0.2749012293690596,1985.59,1958.22,1972.83
2014-07-17,0.323625,0.391586,0.28479,1.000001,0.37695425,0.038835,0.3761076426708409,0.4773140559726221,0.2749012293690596,1983.94,1952.86,1981.57
2014-07-24,0.296296,0.404321,0.299383,1.0,0.3684111249999999,-0.003087,0.3761076426708409,0.4773140559726221,0.2749012293690596,1989.23,1955.59,1987.01
2014-07-31,0.311224,0.377551,0.311224,0.999999,0.357931375,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1991.39,1962.42,1970.07
2014-08-07,0.308869,0.308869,0.382263,1.000001,0.340680625,-0.073394,0.3761076426708409,0.4773140559726221,0.2749012293690596,1984.85,1911.45,1920.24
2014-08-14,0.398119,0.332288,0.269592,0.999999,0.3464775,0.128527,0.3761076426708409,0.4773140559726221,0.2749012293690596,1936.34,1904.78,1946.72
2014-08-21,0.461078,0.302395,0.236527,1.0,0.35758625,0.224551,0.3761076426708409,0.4773140559726221,0.2749012293690596,1988.57,1928.29,1986.51
2014-08-28,0.519231,0.288462,0.192308,1.000001,0.37435575,0.3269229999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2005.04,1972.73,2000.12
2014-09-04,0.446746,0.313609,0.239645,1.0,0.3831485,0.2071009999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2009.28,1990.52,2000.72
2014-09-11,0.403846,0.330128,0.266026,1.0,0.393176125,0.13782,0.3761076426708409,0.4773140559726221,0.2749012293690596,2011.17,1982.99,1995.69
2014-09-18,0.42236,0.347826,0.229814,1.0,0.408934125,0.192546,0.3761076426708409,0.4773140559726221,0.2749012293690596,2010.74,1978.48,2001.57
2014-09-25,0.418367,0.29932,0.282313,1.0,0.422327,0.136054,0.3761076426708409,0.4773140559726221,0.2749012293690596,2019.26,1978.63,1998.3
2014-10-02,0.354167,0.336806,0.309028,1.000001,0.42798925,0.0451389999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1999.79,1941.72,1946.16
2014-10-09,0.398773,0.291411,0.309816,1.0,0.4280709999999999,0.088957,0.3761076426708409,0.4773140559726221,0.2749012293690596,1985.17,1925.25,1968.89
2014-10-16,0.42663,0.236413,0.336957,1.0,0.4237649999999999,0.089673,0.3761076426708409,0.4773140559726221,0.2749012293690596,1970.36,1820.66,1862.49
2014-10-23,0.496875,0.278125,0.225,1.0,0.4209704999999999,0.271875,0.3761076426708409,0.4773140559726221,0.2749012293690596,1949.31,1820.66,1927.11
2014-10-30,0.493711,0.295597,0.210692,1.0,0.426841125,0.283019,0.3761076426708409,0.4773140559726221,0.2749012293690596,1991.4,1909.38,1982.3
2014-11-06,0.526882,0.322581,0.150538,1.000001,0.4422206250000001,0.3763439999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2024.46,1964.14,2023.57
2014-11-13,0.57931,0.227586,0.193103,0.999999,0.461839375,0.3862069999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2041.28,2001.01,2038.25
2014-11-20,0.491176,0.270588,0.238235,0.999999,0.4709405,0.2529409999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2056.08,2030.44,2048.72
2014-11-27,0.521452,0.270627,0.207921,1.0,0.491851125,0.313531,0.3761076426708409,0.4773140559726221,0.2749012293690596,2075.76,2040.37,2067.56
2014-12-04,0.426778,0.313808,0.259414,1.0,0.49535175,0.167364,0.3761076426708409,0.4773140559726221,0.2749012293690596,2076.28,2049.57,2074.33
2014-12-11,0.450172,0.32646,0.223368,1.0,0.4982945,0.226804,0.3761076426708409,0.4773140559726221,0.2749012293690596,2079.47,2024.26,2026.14
2014-12-18,0.387352,0.343874,0.268775,1.000001,0.4846041249999999,0.1185769999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2060.6,2002.33,2012.89
2014-12-25,0.509434,0.301887,0.188679,1.0,0.4865695,0.320755,0.3761076426708409,0.4773140559726221,0.2749012293690596,2093.55,2018.98,2090.57
2015-01-01,0.517375,0.289575,0.19305,1.0,0.4853811249999999,0.324325,0.3761076426708409,0.4773140559726221,0.2749012293690596,2093.55,2017.34,2020.58
2015-01-08,0.410072,0.31295,0.276978,1.0,0.464226375,0.133094,0.3761076426708409,0.4773140559726221,0.2749012293690596,2093.55,1992.44,2025.9
2015-01-15,0.461059,0.323988,0.214953,1.0,0.46046175,0.246106,0.3761076426708409,0.4773140559726221,0.2749012293690596,2064.43,1988.44,2011.27
2015-01-22,0.371429,0.320635,0.307937,1.000001,0.441708875,0.0634919999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2056.93,1988.12,2032.12
2015-01-29,0.441718,0.334356,0.223926,1.0,0.4435763749999999,0.217792,0.3761076426708409,0.4773140559726221,0.2749012293690596,2064.62,2001.49,2002.16
2015-02-05,0.354949,0.320819,0.324232,1.0,0.4316735,0.0307169999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2057.62,1980.9,2050.03
2015-02-12,0.4,0.396721,0.203279,1.0,0.4332545,0.196721,0.3761076426708409,0.4773140559726221,0.2749012293690596,2073.48,2022.71,2068.53
2015-02-19,0.470199,0.350993,0.178808,1.0,0.4283501249999999,0.2913909999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2101.3,2041.88,2099.68
2015-02-26,0.453731,0.343284,0.202985,1.0,0.420394625,0.250746,0.3761076426708409,0.4773140559726221,0.2749012293690596,2119.59,2085.44,2113.86
2015-03-05,0.398026,0.368421,0.233553,1.0,0.4188888749999999,0.1644729999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2119.59,2087.62,2098.53
2015-03-12,0.315961,0.429967,0.254072,1.0,0.400751625,0.0618889999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2115.76,2039.69,2040.24
2015-03-19,0.271605,0.41358,0.314815,1.0,0.388273625,-0.04321,0.3761076426708409,0.4773140559726221,0.2749012293690596,2106.85,2039.69,2099.5
2015-03-26,0.384298,0.371901,0.243802,1.000001,0.381096125,0.1404959999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2114.86,2061.05,2061.05
2015-04-02,0.353952,0.32646,0.319588,1.0,0.3809714999999999,0.034364,0.3761076426708409,0.4773140559726221,0.2749012293690596,2107.63,2045.5,2059.69
2015-04-09,0.287016,0.471526,0.241458,1.0,0.3668484999999999,0.0455579999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2089.81,2048.38,2081.9
2015-04-16,0.320675,0.451477,0.227848,1.0,0.3481579999999999,0.0928269999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2111.91,2073.3,2106.63
2015-04-23,0.3147,0.453416,0.231884,1.0,0.3307791249999999,0.0828159999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2111.91,2072.37,2107.96
2015-04-30,0.308362,0.472125,0.219512,0.999999,0.3195711249999999,0.08885,0.3761076426708409,0.4773140559726221,0.2749012293690596,2125.92,2091.05,2106.85
2015-05-07,0.270563,0.461039,0.268398,1.0,0.313896375,0.0021649999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2120.95,2067.93,2080.15
2015-05-14,0.267442,0.468992,0.263566,1.0,0.313376,0.0038759999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2117.69,2067.93,2098.48
2015-05-21,0.252119,0.497881,0.25,1.0,0.296853625,0.0021189999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2134.72,2085.57,2125.85
2015-05-28,0.270019,0.478585,0.251397,1.000001,0.286362,0.018622,0.3761076426708409,0.4773140559726221,0.2749012293690596,2134.72,2099.18,2123.48
2015-06-04,0.273399,0.480296,0.246305,1.0,0.284659875,0.027094,0.3761076426708409,0.4773140559726221,0.2749012293690596,2126.22,2099.14,2114.07
2015-06-11,0.200375,0.473783,0.325843,1.000001,0.269622375,-0.125468,0.3761076426708409,0.4773140559726221,0.2749012293690596,2121.92,2072.14,2105.2
2015-06-18,0.254083,0.402904,0.343013,1.0,0.26204525,-0.08893,0.3761076426708409,0.4773140559726221,0.2749012293690596,2115.02,2072.14,2100.44
2015-06-25,0.355556,0.427778,0.216667,1.000001,0.2679445,0.1388889999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2129.87,2082.1,2108.58
2015-07-02,0.226121,0.423002,0.350877,1.0,0.2623892499999999,-0.124756,0.3761076426708409,0.4773140559726221,0.2749012293690596,2128.03,2056.32,2077.42
2015-07-09,0.27907,0.429175,0.291755,1.0,0.26384275,-0.012685,0.3761076426708409,0.4773140559726221,0.2749012293690596,2098.63,2044.02,2046.68
2015-07-16,0.308108,0.459459,0.232432,0.999999,0.270841375,0.075676,0.3761076426708409,0.4773140559726221,0.2749012293690596,2114.14,2044.02,2107.4
2015-07-23,0.3254,0.4187,0.256,1.0001,0.277764,0.0694,0.3761076426708409,0.4773140559726221,0.2749012293690596,2132.82,2102.49,2114.15
2015-07-30,0.211055,0.38191,0.407035,1.0,0.269971,-0.19598,0.3761076426708409,0.4773140559726221,0.2749012293690596,2132.82,2063.52,2108.57
2015-08-06,0.243187,0.440252,0.316562,1.000001,0.2753224999999999,-0.073375,0.3761076426708409,0.4773140559726221,0.2749012293690596,2114.24,2063.52,2099.84
2015-08-13,0.304519,0.333988,0.361493,1.0,0.2816269999999999,-0.056974,0.3761076426708409,0.4773140559726221,0.2749012293690596,2112.66,2052.09,2086.05
2015-08-20,0.268199,0.398467,0.333333,0.999999,0.270707375,-0.0651339999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2103.47,2052.09,2079.61
2015-08-27,0.325,0.292308,0.382692,1.0,0.28306725,-0.0576919999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2103.47,1867.01,1940.51
2015-09-03,0.323843,0.359431,0.316726,1.0,0.288663875,0.0071169999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1993.48,1867.08,1948.86
2015-09-10,0.346499,0.303411,0.35009,1.0,0.29346275,-0.003591,0.3761076426708409,0.4773140559726221,0.2749012293690596,1988.63,1903.07,1942.04
2015-09-17,0.332645,0.376033,0.291322,1.0,0.294368375,0.041323,0.3761076426708409,0.4773140559726221,0.2749012293690596,1997.26,1927.3,1995.31
2015-09-24,0.321199,0.391863,0.286938,1.0,0.308136375,0.0342609999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,2020.86,1939.19,1966.97
2015-10-01,0.281059,0.319756,0.399185,1.0,0.312870375,-0.118126,0.3761076426708409,0.4773140559726221,0.2749012293690596,1979.64,1871.91,1884.09
2015-10-08,0.375238,0.342857,0.281905,1.0,0.32171025,0.093333,0.3761076426708409,0.4773140559726221,0.2749012293690596,1999.31,1871.91,1995.83
2015-10-15,0.340816,0.387755,0.271429,1.0,0.330787375,0.069387,0.3761076426708409,0.4773140559726221,0.2749012293690596,2022.34,1971.99,1994.24
2015-10-22,0.347656,0.412109,0.240234,0.999999,0.333619375,0.107422,0.3761076426708409,0.4773140559726221,0.2749012293690596,2039.12,1990.73,2018.94
2015-10-29,0.403922,0.390196,0.205882,1.0,0.34362925,0.19804,0.3761076426708409,0.4773140559726221,0.2749012293690596,2090.35,2017.22,2090.35
2015-11-05,0.39,0.424,0.186,1.0,0.349066875,0.204,0.3761076426708409,0.4773140559726221,0.2749012293690596,2116.48,2058.84,2102.31
2015-11-12,0.342723,0.42723,0.230047,1.0,0.350326625,0.112676,0.3761076426708409,0.4773140559726221,0.2749012293690596,2116.48,2068.24,2075.0
