Date,Open,High,Low,Close,Adj Close,Volume,Bullish_sentiment,Neutral_sentiment,Bearish_sentiment,Total_sentiment,Mov Avg_sentiment,Spread_sentiment,Average_sentiment,+St. Dev._sentiment,- St. Dev._sentiment,High_sentiment,Low_sentiment,Close_sentiment
2004-11-17,1175.4300537109375,1188.4599609375,1175.4300537109375,1181.93994140625,1181.93994140625,1684200000,0.625,0.1591,0.2159,1.0,0.497925,0.4091,0.3761076426708409,0.4773140559726221,0.2749012293690596,1169.25,1162.32,1162.91
2004-11-18,1181.93994140625,1184.9000244140625,1180.1500244140625,1183.550048828125,1183.550048828125,1456700000,0.641,0.1346,0.2244,1.0,0.51405,0.4166,0.3761076426708409,0.4773140559726221,0.2749012293690596,1188.46,1175.32,1181.94
2004-11-19,1183.550048828125,1184.0,1169.18994140625,1170.3399658203125,1170.3399658203125,1526600000,0.641,0.1346,0.2244,1.0,0.51405,0.4166,0.3761076426708409,0.4773140559726221,0.2749012293690596,1188.46,1175.32,1181.94
2004-11-22,1170.3399658203125,1178.1800537109375,1167.8900146484375,1177.239990234375,1177.239990234375,1392700000,0.641,0.1346,0.2244,1.0,0.51405,0.4166,0.3761076426708409,0.4773140559726221,0.2749012293690596,1188.46,1175.32,1181.94
2004-11-23,1177.239990234375,1179.52001953125,1171.4100341796875,1176.93994140625,1176.93994140625,1428300000,0.641,0.1346,0.2244,1.0,0.51405,0.4166,0.3761076426708409,0.4773140559726221,0.2749012293690596,1188.46,1175.32,1181.94
2004-11-24,1176.93994140625,1182.4599609375,1176.93994140625,1181.760009765625,1181.760009765625,1149600000,0.4948,0.2371,0.268,0.9999,0.5245625,0.2268,0.3761076426708409,0.4773140559726221,0.2749012293690596,1182.46,1176.94,1181.76
2004-11-26,1181.760009765625,1186.6199951171875,1181.0799560546875,1182.6500244140625,1182.6500244140625,504580000,0.4948,0.2371,0.268,0.9999,0.5245625,0.2268,0.3761076426708409,0.4773140559726221,0.2749012293690596,1182.46,1176.94,1181.76
2004-11-29,1182.6500244140625,1186.93994140625,1172.3699951171875,1178.5699462890625,1178.5699462890625,1378500000,0.4948,0.2371,0.268,0.9999,0.5245625,0.2268,0.3761076426708409,0.4773140559726221,0.2749012293690596,1182.46,1176.94,1181.76
2004-11-30,1178.5699462890625,1178.6600341796875,1173.81005859375,1173.8199462890625,1173.8199462890625,1553500000,0.4948,0.2371,0.268,0.9999,0.5245625,0.2268,0.3761076426708409,0.4773140559726221,0.2749012293690596,1182.46,1176.94,1181.76
2004-12-01,1173.780029296875,1191.3699951171875,1173.780029296875,1191.3699951171875,1191.3699951171875,1772800000,0.4948,0.2371,0.268,0.9999,0.5245625,0.2268,0.3761076426708409,0.4773140559726221,0.2749012293690596,1182.46,1176.94,1181.76
2004-12-02,1191.3699951171875,1194.800048828125,1186.719970703125,1190.3299560546875,1190.3299560546875,1774900000,0.5676,0.1784,0.2541,1.0001,0.52435,0.3135,0.3761076426708409,0.4773140559726221,0.2749012293690596,1191.37,1172.37,1191.37
2004-12-03,1190.3299560546875,1197.4599609375,1187.7099609375,1191.1700439453125,1191.1700439453125,1566700000,0.5676,0.1784,0.2541,1.0001,0.52435,0.3135,0.3761076426708409,0.4773140559726221,0.2749012293690596,1191.37,1172.37,1191.37
2004-12-06,1191.1700439453125,1192.4100341796875,1185.1800537109375,1190.25,1190.25,1354400000,0.5676,0.1784,0.2541,1.0001,0.52435,0.3135,0.3761076426708409,0.4773140559726221,0.2749012293690596,1191.37,1172.37,1191.37
2004-12-07,1190.25,1192.1700439453125,1177.0699462890625,1177.0699462890625,1177.0699462890625,1533900000,0.5676,0.1784,0.2541,1.0001,0.52435,0.3135,0.3761076426708409,0.4773140559726221,0.2749012293690596,1191.37,1172.37,1191.37
2004-12-08,1177.0699462890625,1184.050048828125,1177.0699462890625,1182.81005859375,1182.81005859375,1525200000,0.5676,0.1784,0.2541,1.0001,0.52435,0.3135,0.3761076426708409,0.4773140559726221,0.2749012293690596,1191.37,1172.37,1191.37
2004-12-09,1182.81005859375,1190.510009765625,1173.7900390625,1189.239990234375,1189.239990234375,1624700000,0.5135,0.2342,0.2523,1.0,0.53265,0.2611999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1192.41,1177.07,1182.81
2004-12-10,1189.239990234375,1191.449951171875,1185.239990234375,1188.0,1188.0,1443700000,0.5135,0.2342,0.2523,1.0,0.53265,0.2611999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1192.41,1177.07,1182.81
2004-12-13,1188.0,1198.739990234375,1188.0,1198.6800537109375,1198.6800537109375,1436100000,0.5135,0.2342,0.2523,1.0,0.53265,0.2611999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1192.41,1177.07,1182.81
2004-12-14,1198.6800537109375,1205.2900390625,1197.8399658203125,1203.3800048828125,1203.3800048828125,1544400000,0.5135,0.2342,0.2523,1.0,0.53265,0.2611999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1192.41,1177.07,1182.81
2004-12-15,1203.3800048828125,1206.6099853515625,1199.43994140625,1205.719970703125,1205.719970703125,1695800000,0.5135,0.2342,0.2523,1.0,0.53265,0.2611999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1192.41,1177.07,1182.81
2004-12-16,1205.719970703125,1207.969970703125,1198.4100341796875,1203.2099609375,1203.2099609375,1793900000,0.5253,0.2828,0.1919,1.0,0.5452125,0.3334,0.3761076426708409,0.4773140559726221,0.2749012293690596,1206.61,1188.0,1205.72
2004-12-17,1203.2099609375,1203.2099609375,1193.489990234375,1194.199951171875,1194.199951171875,2335000000,0.5253,0.2828,0.1919,1.0,0.5452125,0.3334,0.3761076426708409,0.4773140559726221,0.2749012293690596,1206.61,1188.0,1205.72
2004-12-20,1194.199951171875,1203.4300537109375,1193.3599853515625,1194.6500244140625,1194.6500244140625,1422800000,0.5253,0.2828,0.1919,1.0,0.5452125,0.3334,0.3761076426708409,0.4773140559726221,0.2749012293690596,1206.61,1188.0,1205.72
2004-12-21,1194.6500244140625,1205.9300537109375,1194.6500244140625,1205.449951171875,1205.449951171875,1483700000,0.5253,0.2828,0.1919,1.0,0.5452125,0.3334,0.3761076426708409,0.4773140559726221,0.2749012293690596,1206.61,1188.0,1205.72
2004-12-22,1205.449951171875,1211.4200439453125,1203.8499755859375,1209.5699462890625,1209.5699462890625,1390800000,0.5253,0.2828,0.1919,1.0,0.5452125,0.3334,0.3761076426708409,0.4773140559726221,0.2749012293690596,1206.61,1188.0,1205.72
2004-12-23,1209.5699462890625,1213.6600341796875,1208.7099609375,1210.1300048828125,1210.1300048828125,956100000,0.6023,0.2159,0.1818,1.0,0.5676125000000001,0.4205,0.3761076426708409,0.4773140559726221,0.2749012293690596,1211.42,1193.36,1209.57
2004-12-27,1210.1300048828125,1214.1300048828125,1204.9200439453125,1204.9200439453125,1204.9200439453125,922000000,0.6023,0.2159,0.1818,1.0,0.5676125000000001,0.4205,0.3761076426708409,0.4773140559726221,0.2749012293690596,1211.42,1193.36,1209.57
2004-12-28,1204.9200439453125,1213.5400390625,1204.9200439453125,1213.5400390625,1213.5400390625,983000000,0.6023,0.2159,0.1818,1.0,0.5676125000000001,0.4205,0.3761076426708409,0.4773140559726221,0.2749012293690596,1211.42,1193.36,1209.57
2004-12-29,1213.5400390625,1213.8499755859375,1210.949951171875,1213.449951171875,1213.449951171875,925900000,0.6023,0.2159,0.1818,1.0,0.5676125000000001,0.4205,0.3761076426708409,0.4773140559726221,0.2749012293690596,1211.42,1193.36,1209.57
2004-12-30,1213.449951171875,1216.469970703125,1213.4100341796875,1213.550048828125,1213.550048828125,829800000,0.5766,0.2482,0.1752,1.0,0.5682625000000001,0.4014,0.3761076426708409,0.4773140559726221,0.2749012293690596,1214.13,1204.92,1213.45
2004-12-31,1213.550048828125,1217.3299560546875,1211.6500244140625,1211.9200439453125,1211.9200439453125,786900000,0.5766,0.2482,0.1752,1.0,0.5682625000000001,0.4014,0.3761076426708409,0.4773140559726221,0.2749012293690596,1214.13,1204.92,1213.45
2005-01-03,1211.9200439453125,1217.800048828125,1200.3199462890625,1202.0799560546875,1202.0799560546875,1510800000,0.5766,0.2482,0.1752,1.0,0.5682625000000001,0.4014,0.3761076426708409,0.4773140559726221,0.2749012293690596,1214.13,1204.92,1213.45
2005-01-04,1202.0799560546875,1205.8399658203125,1185.3900146484375,1188.050048828125,1188.050048828125,1721000000,0.5766,0.2482,0.1752,1.0,0.5682625000000001,0.4014,0.3761076426708409,0.4773140559726221,0.2749012293690596,1214.13,1204.92,1213.45
2005-01-05,1188.050048828125,1192.72998046875,1183.719970703125,1183.739990234375,1183.739990234375,1738900000,0.5766,0.2482,0.1752,1.0,0.5682625000000001,0.4014,0.3761076426708409,0.4773140559726221,0.2749012293690596,1214.13,1204.92,1213.45
2005-01-06,1183.739990234375,1191.6300048828125,1183.27001953125,1187.8900146484375,1187.8900146484375,1569100000,0.381,0.2738,0.3452,1.0,0.5377625,0.0358,0.3761076426708409,0.4773140559726221,0.2749012293690596,1217.8,1183.72,1183.74
2005-01-07,1187.8900146484375,1192.199951171875,1182.1600341796875,1186.18994140625,1186.18994140625,1477900000,0.381,0.2738,0.3452,1.0,0.5377625,0.0358,0.3761076426708409,0.4773140559726221,0.2749012293690596,1217.8,1183.72,1183.74
2005-01-10,1186.18994140625,1194.780029296875,1184.800048828125,1190.25,1190.25,1490400000,0.381,0.2738,0.3452,1.0,0.5377625,0.0358,0.3761076426708409,0.4773140559726221,0.2749012293690596,1217.8,1183.72,1183.74
2005-01-11,1190.25,1190.25,1180.4300537109375,1182.989990234375,1182.989990234375,1488800000,0.381,0.2738,0.3452,1.0,0.5377625,0.0358,0.3761076426708409,0.4773140559726221,0.2749012293690596,1217.8,1183.72,1183.74
2005-01-12,1182.989990234375,1187.9200439453125,1175.6400146484375,1187.699951171875,1187.699951171875,1562100000,0.381,0.2738,0.3452,1.0,0.5377625,0.0358,0.3761076426708409,0.4773140559726221,0.2749012293690596,1217.8,1183.72,1183.74
2005-01-13,1187.699951171875,1187.699951171875,1175.81005859375,1177.449951171875,1177.449951171875,1510300000,0.3399,0.2614,0.3987,1.0,0.500125,-0.0588,0.3761076426708409,0.4773140559726221,0.2749012293690596,1194.78,1175.64,1184.52
2005-01-14,1177.449951171875,1185.2099609375,1177.449951171875,1184.52001953125,1184.52001953125,1335400000,0.3399,0.2614,0.3987,1.0,0.500125,-0.0588,0.3761076426708409,0.4773140559726221,0.2749012293690596,1194.78,1175.64,1184.52
2005-01-18,1184.52001953125,1195.97998046875,1180.0999755859375,1195.97998046875,1195.97998046875,1596800000,0.3399,0.2614,0.3987,1.0,0.500125,-0.0588,0.3761076426708409,0.4773140559726221,0.2749012293690596,1194.78,1175.64,1184.52
2005-01-19,1195.97998046875,1195.97998046875,1184.4100341796875,1184.6300048828125,1184.6300048828125,1498700000,0.3399,0.2614,0.3987,1.0,0.500125,-0.0588,0.3761076426708409,0.4773140559726221,0.2749012293690596,1194.78,1175.64,1184.52
2005-01-20,1184.6300048828125,1184.6300048828125,1173.4200439453125,1175.4100341796875,1175.4100341796875,1692000000,0.3366,0.3267,0.3366,0.9999,0.4803499999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.98,1180.1,1184.52
2005-01-21,1175.4100341796875,1179.449951171875,1167.8199462890625,1167.8699951171875,1167.8699951171875,1643500000,0.3366,0.3267,0.3366,0.9999,0.4803499999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.98,1180.1,1184.52
2005-01-24,1167.8699951171875,1173.030029296875,1163.75,1163.75,1163.75,1494600000,0.3366,0.3267,0.3366,0.9999,0.4803499999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.98,1180.1,1184.52
2005-01-25,1163.75,1174.300048828125,1163.75,1168.4100341796875,1168.4100341796875,1610400000,0.3366,0.3267,0.3366,0.9999,0.4803499999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.98,1180.1,1184.52
2005-01-26,1168.4100341796875,1175.9599609375,1168.4100341796875,1174.0699462890625,1174.0699462890625,1635900000,0.3366,0.3267,0.3366,0.9999,0.4803499999999999,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.98,1180.1,1184.52
2005-01-27,1174.0699462890625,1177.5,1170.1500244140625,1174.550048828125,1174.550048828125,1600600000,0.2643,0.3714,0.3643,1.0,0.4424375,-0.1,0.3761076426708409,0.4773140559726221,0.2749012293690596,1175.96,1163.75,1174.07
2005-01-28,1174.550048828125,1175.6099853515625,1166.25,1171.3599853515625,1171.3599853515625,1641800000,0.2643,0.3714,0.3643,1.0,0.4424375,-0.1,0.3761076426708409,0.4773140559726221,0.2749012293690596,1175.96,1163.75,1174.07
2005-01-31,1171.3599853515625,1182.0699462890625,1171.3599853515625,1181.27001953125,1181.27001953125,1679800000,0.2643,0.3714,0.3643,1.0,0.4424375,-0.1,0.3761076426708409,0.4773140559726221,0.2749012293690596,1175.96,1163.75,1174.07
2005-02-01,1181.27001953125,1190.3900146484375,1180.949951171875,1189.4100341796875,1189.4100341796875,1681980000,0.2643,0.3714,0.3643,1.0,0.4424375,-0.1,0.3761076426708409,0.4773140559726221,0.2749012293690596,1175.96,1163.75,1174.07
2005-02-02,1189.4100341796875,1195.25,1188.9200439453125,1193.18994140625,1193.18994140625,1561740000,0.2643,0.3714,0.3643,1.0,0.4424375,-0.1,0.3761076426708409,0.4773140559726221,0.2749012293690596,1175.96,1163.75,1174.07
2005-02-03,1193.18994140625,1193.18994140625,1185.6400146484375,1189.8900146484375,1189.8900146484375,1554460000,0.4167,0.3333,0.25,1.0,0.4303375,0.1667,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.25,1171.36,1193.19
2005-02-04,1189.8900146484375,1203.469970703125,1189.6700439453125,1203.030029296875,1203.030029296875,1648160000,0.4167,0.3333,0.25,1.0,0.4303375,0.1667,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.25,1171.36,1193.19
2005-02-07,1203.030029296875,1204.1500244140625,1199.27001953125,1201.719970703125,1201.719970703125,1347270000,0.4167,0.3333,0.25,1.0,0.4303375,0.1667,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.25,1171.36,1193.19
2005-02-08,1201.719970703125,1205.1099853515625,1200.1600341796875,1202.300048828125,1202.300048828125,1416170000,0.4167,0.3333,0.25,1.0,0.4303375,0.1667,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.25,1171.36,1193.19
2005-02-09,1202.300048828125,1203.8299560546875,1191.5400390625,1191.989990234375,1191.989990234375,1511040000,0.4167,0.3333,0.25,1.0,0.4303375,0.1667,0.3761076426708409,0.4773140559726221,0.2749012293690596,1195.25,1171.36,1193.19
2005-02-10,1191.989990234375,1198.75,1191.5400390625,1197.010009765625,1197.010009765625,1491670000,0.4375,0.3333,0.2292,1.0,0.4193624999999999,0.2083,0.3761076426708409,0.4773140559726221,0.2749012293690596,1205.11,1191.54,1191.99
2005-02-11,1197.010009765625,1208.3800048828125,1193.280029296875,1205.300048828125,1205.300048828125,1562300000,0.4375,0.3333,0.2292,1.0,0.4193624999999999,0.2083,0.3761076426708409,0.4773140559726221,0.2749012293690596,1205.11,1191.54,1191.99
2005-02-14,1205.300048828125,1206.9300537109375,1203.5899658203125,1206.1400146484375,1206.1400146484375,1290180000,0.4375,0.3333,0.2292,1.0,0.4193624999999999,0.2083,0.3761076426708409,0.4773140559726221,0.2749012293690596,1205.11,1191.54,1191.99
2005-02-15,1206.1400146484375,1212.43994140625,1205.52001953125,1210.1199951171875,1210.1199951171875,1527080000,0.4375,0.3333,0.2292,1.0,0.4193624999999999,0.2083,0.3761076426708409,0.4773140559726221,0.2749012293690596,1205.11,1191.54,1191.99
2005-02-16,1210.1199951171875,1212.43994140625,1205.06005859375,1210.3399658203125,1210.3399658203125,1490100000,0.4375,0.3333,0.2292,1.0,0.4193624999999999,0.2083,0.3761076426708409,0.4773140559726221,0.2749012293690596,1205.11,1191.54,1191.99
2005-02-17,1210.3399658203125,1211.3299560546875,1200.739990234375,1200.75,1200.75,1580120000,0.3636,0.3377,0.2987,1.0,0.3895249999999999,0.0648999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1212.44,1203.59,1210.34
2005-02-18,1200.75,1202.9200439453125,1197.3499755859375,1201.5899658203125,1201.5899658203125,1551200000,0.3636,0.3377,0.2987,1.0,0.3895249999999999,0.0648999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1212.44,1203.59,1210.34
2005-02-22,1201.5899658203125,1202.47998046875,1184.1600341796875,1184.1600341796875,1184.1600341796875,1744940000,0.3636,0.3377,0.2987,1.0,0.3895249999999999,0.0648999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1212.44,1203.59,1210.34
2005-02-23,1184.1600341796875,1193.52001953125,1184.1600341796875,1190.800048828125,1190.800048828125,1501090000,0.3636,0.3377,0.2987,1.0,0.3895249999999999,0.0648999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1212.44,1203.59,1210.34
2005-02-24,1190.800048828125,1200.4200439453125,1187.800048828125,1200.199951171875,1200.199951171875,1518750000,0.3182,0.3636,0.3182,1.0,0.357225,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1202.48,1184.16,1190.8
2005-02-25,1200.199951171875,1212.1500244140625,1199.6099853515625,1211.3699951171875,1211.3699951171875,1523680000,0.3182,0.3636,0.3182,1.0,0.357225,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1202.48,1184.16,1190.8
2005-02-28,1211.3699951171875,1211.3699951171875,1198.1300048828125,1203.5999755859375,1203.5999755859375,1795480000,0.3182,0.3636,0.3182,1.0,0.357225,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1202.48,1184.16,1190.8
2005-03-01,1203.5999755859375,1212.25,1203.5999755859375,1210.4100341796875,1210.4100341796875,1708060000,0.3182,0.3636,0.3182,1.0,0.357225,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1202.48,1184.16,1190.8
2005-03-02,1210.4100341796875,1215.7900390625,1204.219970703125,1210.0799560546875,1210.0799560546875,1568540000,0.3182,0.3636,0.3182,1.0,0.357225,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1202.48,1184.16,1190.8
2005-03-03,1210.0799560546875,1215.719970703125,1204.449951171875,1210.469970703125,1210.469970703125,1616240000,0.3951,0.3333,0.2716,1.0,0.3589875,0.1235,0.3761076426708409,0.4773140559726221,0.2749012293690596,1215.79,1198.13,1210.08
2005-03-04,1210.469970703125,1224.760009765625,1210.469970703125,1222.1199951171875,1222.1199951171875,1636820000,0.3951,0.3333,0.2716,1.0,0.3589875,0.1235,0.3761076426708409,0.4773140559726221,0.2749012293690596,1215.79,1198.13,1210.08
2005-03-07,1222.1199951171875,1229.1099853515625,1222.1199951171875,1225.31005859375,1225.31005859375,1488830000,0.3951,0.3333,0.2716,1.0,0.3589875,0.1235,0.3761076426708409,0.4773140559726221,0.2749012293690596,1215.79,1198.13,1210.08
2005-03-08,1225.31005859375,1225.68994140625,1218.5699462890625,1219.4300537109375,1219.4300537109375,1523090000,0.3951,0.3333,0.2716,1.0,0.3589875,0.1235,0.3761076426708409,0.4773140559726221,0.2749012293690596,1215.79,1198.13,1210.08
2005-03-09,1219.4300537109375,1219.4300537109375,1206.6600341796875,1207.010009765625,1207.010009765625,1704970000,0.3951,0.3333,0.2716,1.0,0.3589875,0.1235,0.3761076426708409,0.4773140559726221,0.2749012293690596,1215.79,1198.13,1210.08
2005-03-10,1207.010009765625,1211.22998046875,1201.4100341796875,1209.25,1209.25,1604020000,0.4966,0.255,0.2483,0.9999,0.378575,0.2483,0.3761076426708409,0.4773140559726221,0.2749012293690596,1229.06,1206.71,1207.01
2005-03-11,1209.25,1213.0400390625,1198.1500244140625,1200.0799560546875,1200.0799560546875,1449820000,0.4966,0.255,0.2483,0.9999,0.378575,0.2483,0.3761076426708409,0.4773140559726221,0.2749012293690596,1229.06,1206.71,1207.01
2005-03-14,1200.0799560546875,1206.8299560546875,1199.510009765625,1206.8299560546875,1206.8299560546875,1437430000,0.4966,0.255,0.2483,0.9999,0.378575,0.2483,0.3761076426708409,0.4773140559726221,0.2749012293690596,1229.06,1206.71,1207.01
2005-03-15,1206.8299560546875,1210.5400390625,1197.75,1197.75,1197.75,1513530000,0.4966,0.255,0.2483,0.9999,0.378575,0.2483,0.3761076426708409,0.4773140559726221,0.2749012293690596,1229.06,1206.71,1207.01
2005-03-16,1197.75,1197.75,1185.6099853515625,1188.0699462890625,1188.0699462890625,1653190000,0.4966,0.255,0.2483,0.9999,0.378575,0.2483,0.3761076426708409,0.4773140559726221,0.2749012293690596,1229.06,1206.71,1207.01
2005-03-17,1188.0699462890625,1193.280029296875,1186.3399658203125,1190.2099609375,1190.2099609375,1581930000,0.3247,0.3506,0.3247,1.0,0.3770875,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1210.54,1185.61,1188.07
2005-03-18,1190.2099609375,1191.97998046875,1182.780029296875,1189.6500244140625,1189.6500244140625,2344370000,0.3247,0.3506,0.3247,1.0,0.3770875,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1210.54,1185.61,1188.07
2005-03-21,1189.6500244140625,1189.6500244140625,1178.8199462890625,1183.780029296875,1183.780029296875,1819440000,0.3247,0.3506,0.3247,1.0,0.3770875,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1210.54,1185.61,1188.07
2005-03-22,1183.780029296875,1189.5899658203125,1171.6300048828125,1171.7099609375,1171.7099609375,2114470000,0.3247,0.3506,0.3247,1.0,0.3770875,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1210.54,1185.61,1188.07
2005-03-23,1171.7099609375,1176.260009765625,1168.699951171875,1172.530029296875,1172.530029296875,2246870000,0.3247,0.3506,0.3247,1.0,0.3770875,0.0,0.3761076426708409,0.4773140559726221,0.2749012293690596,1210.54,1185.61,1188.07
2005-03-24,1172.530029296875,1180.1099853515625,1171.4200439453125,1171.4200439453125,1171.4200439453125,1721720000,0.2323,0.3484,0.4194,1.0001,0.3730875,-0.1871,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.65,1168.7,1172.53
2005-03-28,1171.4200439453125,1179.9100341796875,1171.4200439453125,1174.280029296875,1174.280029296875,1746220000,0.2323,0.3484,0.4194,1.0001,0.3730875,-0.1871,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.65,1168.7,1172.53
2005-03-29,1174.280029296875,1179.3900146484375,1163.68994140625,1165.3599853515625,1165.3599853515625,2223250000,0.2323,0.3484,0.4194,1.0001,0.3730875,-0.1871,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.65,1168.7,1172.53
2005-03-30,1165.3599853515625,1181.5400390625,1165.3599853515625,1181.4100341796875,1181.4100341796875,2097110000,0.2323,0.3484,0.4194,1.0001,0.3730875,-0.1871,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.65,1168.7,1172.53
2005-03-31,1181.4100341796875,1184.530029296875,1179.489990234375,1180.5899658203125,1180.5899658203125,2214230000,0.2843,0.2059,0.5098,1.0,0.3565375,-0.2255,0.3761076426708409,0.4773140559726221,0.2749012293690596,1181.54,1163.69,1181.41
2005-04-01,1180.5899658203125,1189.800048828125,1169.9100341796875,1172.9200439453125,1172.9200439453125,2168690000,0.2843,0.2059,0.5098,1.0,0.3565375,-0.2255,0.3761076426708409,0.4773140559726221,0.2749012293690596,1181.54,1163.69,1181.41
2005-04-04,1172.7900390625,1178.6099853515625,1167.719970703125,1176.1199951171875,1176.1199951171875,2079770000,0.2843,0.2059,0.5098,1.0,0.3565375,-0.2255,0.3761076426708409,0.4773140559726221,0.2749012293690596,1181.54,1163.69,1181.41
2005-04-05,1176.1199951171875,1183.56005859375,1176.1199951171875,1181.3900146484375,1181.3900146484375,1870800000,0.2843,0.2059,0.5098,1.0,0.3565375,-0.2255,0.3761076426708409,0.4773140559726221,0.2749012293690596,1181.54,1163.69,1181.41
2005-04-06,1181.3900146484375,1189.3399658203125,1181.3900146484375,1184.0699462890625,1184.0699462890625,1797400000,0.2843,0.2059,0.5098,1.0,0.3565375,-0.2255,0.3761076426708409,0.4773140559726221,0.2749012293690596,1181.54,1163.69,1181.41
2005-04-07,1184.0699462890625,1191.8800048828125,1183.81005859375,1191.1400146484375,1191.1400146484375,1900620000,0.2774,0.2839,0.4387,1.0,0.336525,-0.1613,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.34,1167.72,1184.07
2005-04-08,1191.1400146484375,1191.75,1181.1300048828125,1181.199951171875,1181.199951171875,1661330000,0.2774,0.2839,0.4387,1.0,0.336525,-0.1613,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.34,1167.72,1184.07
2005-04-11,1181.199951171875,1184.0699462890625,1178.68994140625,1181.2099609375,1181.2099609375,1525310000,0.2774,0.2839,0.4387,1.0,0.336525,-0.1613,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.34,1167.72,1184.07
2005-04-12,1181.2099609375,1190.1700439453125,1170.8499755859375,1187.760009765625,1187.760009765625,1979830000,0.2774,0.2839,0.4387,1.0,0.336525,-0.1613,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.34,1167.72,1184.07
2005-04-13,1187.760009765625,1187.760009765625,1171.4000244140625,1173.7900390625,1173.7900390625,2049740000,0.2774,0.2839,0.4387,1.0,0.336525,-0.1613,0.3761076426708409,0.4773140559726221,0.2749012293690596,1189.34,1167.72,1184.07
2005-04-14,1173.7900390625,1174.6700439453125,1161.699951171875,1162.050048828125,1162.050048828125,2355040000,0.1648,0.4176,0.4176,1.0,0.311675,-0.2528,0.3761076426708409,0.4773140559726221,0.2749012293690596,1190.17,1170.85,1173.79
2005-04-15,1162.050048828125,1162.050048828125,1141.9200439453125,1142.6199951171875,1142.6199951171875,2689960000,0.1648,0.4176,0.4176,1.0,0.311675,-0.2528,0.3761076426708409,0.4773140559726221,0.2749012293690596,1190.17,1170.85,1173.79
2005-04-18,1142.6199951171875,1148.9200439453125,1139.800048828125,1145.97998046875,1145.97998046875,2180670000,0.1648,0.4176,0.4176,1.0,0.311675,-0.2528,0.3761076426708409,0.4773140559726221,0.2749012293690596,1190.17,1170.85,1173.79
2005-04-19,1145.97998046875,1154.6700439453125,1145.97998046875,1152.780029296875,1152.780029296875,2142700000,0.1648,0.4176,0.4176,1.0,0.311675,-0.2528,0.3761076426708409,0.4773140559726221,0.2749012293690596,1190.17,1170.85,1173.79
2005-04-20,1152.780029296875,1155.5,1136.1500244140625,1137.5,1137.5,2217050000,0.1648,0.4176,0.4176,1.0,0.311675,-0.2528,0.3761076426708409,0.4773140559726221,0.2749012293690596,1190.17,1170.85,1173.79
2005-04-21,1137.5,1159.949951171875,1137.5,1159.949951171875,1159.949951171875,2308560000,0.3684,0.3026,0.3289,0.9999,0.3179499999999999,0.0394999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1155.5,1136.15,1137.51
2005-04-22,1159.949951171875,1159.949951171875,1142.949951171875,1152.1199951171875,1152.1199951171875,2045880000,0.3684,0.3026,0.3289,0.9999,0.3179499999999999,0.0394999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1155.5,1136.15,1137.51
2005-04-25,1152.1199951171875,1164.050048828125,1152.1199951171875,1162.0999755859375,1162.0999755859375,1795030000,0.3684,0.3026,0.3289,0.9999,0.3179499999999999,0.0394999999999999,0.3761076426708409,0.4773140559726221,0.2749012293690596,1155.5,1136.15,1137.51
