Date,Close,Volume,Bullish_sentiment,Neutral_sentiment,Bearish_sentiment,Mov Avg_sentiment,Spread_sentiment,Average_sentiment,Close_sentiment
2008-10-02,1114.280029296875,6285640000,0.3333,0.1167,0.55,0.3406625,-0.2167,0.3761076426708409,1161.06
2008-10-09,909.9199829101562,6819000000,0.3147,0.0769,0.6084,0.3264249999999999,-0.2937,0.3761076426708409,984.94
2008-10-16,946.4299926757812,7984500000,0.4094,0.193,0.3977,0.329975,0.0116999999999999,0.3761076426708409,907.84
2008-10-23,908.1099853515624,7189900000,0.3874,0.2252,0.3874,0.34005,0.0,0.3761076426708409,896.78
2008-10-30,954.0900268554688,6175830000,0.3714,0.2229,0.4057,0.340175,-0.0343,0.3761076426708409,930.09
2008-11-06,904.8800048828124,6102230000,0.4483,0.2184,0.3333,0.359625,0.1149999999999999,0.3761076426708409,952.77
2008-11-13,911.2899780273438,7849120000,0.3833,0.1917,0.425,0.373525,-0.0417,0.3761076426708409,852.3
2008-11-20,752.4400024414062,9093740000,0.2437,0.1849,0.5714,0.3614375,-0.3277,0.3761076426708409,806.58
2008-12-04,845.219970703125,5860390000,0.2667,0.2556,0.4778,0.3528374999999999,-0.2111,0.3761076426708409,870.74
2008-12-11,873.5900268554688,5513840000,0.375,0.2266,0.3984,0.3485375,-0.0233999999999999,0.3761076426708409,899.24
2008-12-18,885.280029296875,5675000000,0.3973,0.2466,0.3562,0.349775,0.0410999999999999,0.3761076426708409,904.42
2009-01-08,909.72998046875,4991550000,0.487,0.1623,0.3506,0.3264625,0.1363999999999999,0.3761076426708409,906.65
2009-01-15,843.739990234375,7807350000,0.2763,0.25,0.4737,0.3305375,-0.1974,0.3761076426708409,842.62
2009-01-22,827.5,5843830000,0.2721,0.2647,0.4632,0.3254875,-0.1911,0.3761076426708409,840.24
2009-01-29,845.1400146484375,5067060000,0.2527,0.2747,0.4725,0.3237374999999999,-0.2198,0.3761076426708409,874.09
2009-02-05,845.8499755859375,6624030000,0.2463,0.3134,0.4403,0.30765,-0.194,0.3761076426708409,832.23
2009-02-12,835.1900024414062,6476460000,0.3291,0.2785,0.3924,0.299125,-0.0633,0.3761076426708409,833.74
2009-02-19,778.9400024414062,5746940000,0.2164,0.2164,0.5672,0.2899875,-0.3508,0.3761076426708409,788.42
2009-02-26,752.8300170898438,7599970000,0.243,0.2056,0.5514,0.2903624999999999,-0.3084,0.3761076426708409,764.9
2009-03-05,682.5499877929688,7507250000,0.1892,0.1081,0.7027,0.2531374999999999,-0.5135,0.3761076426708409,712.87
2009-03-12,750.739990234375,7326630000,0.2764,0.1789,0.5447,0.25315,-0.2683,0.3761076426708409,721.36
2009-03-19,784.0399780273438,9033870000,0.4506,0.1667,0.3827,0.2754625,0.0679,0.3761076426708409,794.35
2009-03-26,832.8599853515625,6992960000,0.3913,0.1848,0.4239,0.2927875,-0.0326,0.3761076426708409,813.88
2009-04-02,834.3800048828125,7542810000,0.4266,0.2028,0.3706,0.315325,0.0559999999999999,0.3761076426708409,811.08
2009-04-09,856.5599975585938,7600710000,0.3571,0.2,0.4429,0.3188249999999999,-0.0858,0.3761076426708409,825.16
2009-04-16,865.2999877929688,6598670000,0.4414,0.2,0.3586,0.34695,0.0828,0.3761076426708409,841.5
2009-04-23,851.9199829101562,6563100000,0.3182,0.2955,0.3864,0.35635,-0.0682,0.3761076426708409,843.55
2009-04-30,872.8099975585938,6862540000,0.3609,0.203,0.4361,0.3778125,-0.0751999999999999,0.3761076426708409,873.64
2009-05-07,907.3900146484376,9120100000,0.4409,0.2258,0.3333,0.398375,0.1076,0.3761076426708409,919.53
2009-05-14,893.0700073242188,6134870000,0.4381,0.2095,0.3524,0.3968124999999999,0.0857,0.3761076426708409,883.92
2009-05-21,888.3300170898438,6019840000,0.3372,0.2093,0.4535,0.39005,-0.1163,0.3761076426708409,903.47
2009-05-28,906.8300170898438,5738980000,0.4037,0.1101,0.4862,0.3871875000000001,-0.0825,0.3761076426708409,893.06
2009-06-04,942.4600219726562,5352890000,0.4756,0.1585,0.3659,0.402,0.1097,0.3761076426708409,931.76
2009-06-11,944.8900146484376,5500840000,0.3925,0.215,0.3925,0.3958875,0.0,0.3761076426708409,939.15
2009-06-18,918.3699951171876,4684010000,0.3333,0.2024,0.4643,0.397775,-0.131,0.3761076426708409,910.71
2009-06-25,920.260009765625,4911240000,0.28,0.232,0.488,0.3876625,-0.2079999999999999,0.3761076426708409,900.94
2009-07-02,896.4199829101562,3931000000,0.3784,0.1757,0.4459,0.37985,-0.0675,0.3761076426708409,923.33
2009-07-09,882.6799926757812,4347170000,0.2791,0.1744,0.5465,0.359975,-0.2673999999999999,0.3761076426708409,879.56
2009-07-16,940.739990234375,4898640000,0.2868,0.2426,0.4706,0.353675,-0.1838,0.3761076426708409,932.68
2009-07-23,976.2899780273438,5761650000,0.376,0.2,0.424,0.3502125,-0.0479999999999999,0.3761076426708409,954.07
2009-07-30,986.75,6035180000,0.4767,0.2093,0.314,0.35035,0.1627,0.3761076426708409,975.15
2009-08-06,997.0800170898438,6753380000,0.5,0.1484,0.3516,0.3637875,0.1483999999999999,0.3761076426708409,1002.72
2009-08-13,1012.72998046875,5250660000,0.51,0.16,0.33,0.3858750000000001,0.18,0.3761076426708409,1005.81
2009-08-20,1007.3699951171876,4893160000,0.3407,0.2593,0.4,0.3934625,-0.0593,0.3761076426708409,996.46
2009-08-27,1030.97998046875,5785880000,0.3398,0.1748,0.4854,0.3886375,-0.1456,0.3761076426708409,1028.12
2009-09-03,1003.239990234375,4624280000,0.3797,0.2405,0.3797,0.4012124999999999,0.0,0.3761076426708409,994.75
2009-09-10,1044.1400146484375,5191380000,0.3733,0.1867,0.44,0.412025,-0.0666999999999999,0.3761076426708409,1033.37
2009-09-17,1065.489990234375,6668110000,0.4214,0.1786,0.4,0.4176999999999999,0.0213999999999999,0.3761076426708409,1068.76
2009-09-24,1050.780029296875,5505610000,0.3909,0.1636,0.4455,0.4069750000000001,-0.0545999999999999,0.3761076426708409,1060.87
2009-10-01,1029.8499755859375,5791450000,0.4355,0.2097,0.3548,0.3989125,0.0807,0.3761076426708409,1057.08
2009-10-08,1065.47998046875,4988400000,0.3509,0.2368,0.4123,0.379025,-0.0614,0.3761076426708409,1057.58
2009-10-15,1096.56005859375,5369780000,0.473,0.1892,0.3378,0.3955625,0.1352,0.3761076426708409,1092.02
2009-10-22,1092.9100341796875,5192410000,0.4048,0.2381,0.3571,0.4036875,0.0477,0.3761076426708409,1081.4
2009-10-29,1066.1099853515625,5595040000,0.3365,0.2404,0.4231,0.3982874999999999,-0.0865999999999999,0.3761076426708409,1042.63
2009-11-05,1066.6300048828125,4848350000,0.2222,0.2222,0.5556,0.3793999999999999,-0.3334,0.3761076426708409,1046.5
2009-11-12,1087.239990234375,4160250000,0.386,0.228,0.386,0.374975,0.0,0.3761076426708409,1098.51
2009-11-19,1094.9000244140625,4178030000,0.4273,0.2545,0.3182,0.379525,0.1091,0.3761076426708409,1109.8
2009-12-03,1099.9200439453125,4810030000,0.4158,0.2475,0.3366,0.3852749999999999,0.0791999999999999,0.3761076426708409,1109.24
2009-12-10,1102.3499755859375,3996490000,0.4268,0.2195,0.3537,0.3795,0.0731,0.3761076426708409,1095.95
2009-12-17,1096.0799560546875,7615070000,0.4211,0.2947,0.2842,0.3815375,0.1368999999999999,0.3761076426708409,1109.18
2009-12-24,1126.47998046875,1267710000,0.3768,0.2464,0.3768,0.386575,0.0,0.3761076426708409,1127.78
2009-12-31,1115.0999755859375,2076990000,0.4918,0.2787,0.2295,0.420275,0.2623,0.3761076426708409,1115.1
2010-01-07,1141.68994140625,5270680000,0.41,0.33,0.26,0.423275,0.1499999999999999,0.3761076426708409,1137.14
2010-01-14,1148.4599609375,3915200000,0.4744,0.2564,0.2692,0.4291625,0.2052,0.3761076426708409,1145.68
2010-01-21,1116.47998046875,6874290000,0.4,0.2526,0.3474,0.4270875,0.0526,0.3761076426708409,1138.04
2010-01-28,1084.530029296875,5452400000,0.35,0.2833,0.3667,0.4188625,-0.0167,0.3761076426708409,1097.5
2010-02-04,1063.1099853515625,5859690000,0.2923,0.2769,0.4308,0.40205,-0.1385,0.3761076426708409,1097.28
2010-02-11,1078.469970703125,4400870000,0.3675,0.2137,0.4188,0.39535,-0.0513,0.3761076426708409,1068.13
2010-02-18,1106.75,3878620000,0.3585,0.2893,0.3522,0.3930625,0.0062999999999999,0.3761076426708409,1099.51
2010-02-25,1102.93994140625,4521130000,0.3489,0.3557,0.2953,0.3752,0.0535999999999999,0.3761076426708409,1094.6
2010-03-04,1122.969970703125,3945010000,0.3586,0.3793,0.2621,0.368775,0.0964999999999999,0.3761076426708409,1118.79
2010-03-11,1150.239990234375,4669060000,0.4529,0.2941,0.2529,0.3660875,0.2,0.3761076426708409,1145.61
2010-03-18,1165.8299560546875,4234510000,0.3537,0.3476,0.2988,0.3603,0.0549,0.3761076426708409,1166.21
2010-03-25,1165.72998046875,5668900000,0.3239,0.3295,0.3466,0.3570375,-0.0226999999999999,0.3761076426708409,1167.72
2010-04-01,1178.0999755859375,4006870000,0.413,0.2754,0.3116,0.372125,0.1013999999999999,0.3761076426708409,1169.43
2010-04-08,1186.43994140625,4726970000,0.4286,0.2679,0.3036,0.3797625,0.125,0.3761076426708409,1182.45
2010-04-15,1211.6700439453125,5995330000,0.4848,0.2182,0.297,0.3955499999999999,0.1878,0.3761076426708409,1210.65
2010-04-22,1208.6700439453125,6035780000,0.3812,0.2762,0.3425,0.3995875,0.0386999999999999,0.3761076426708409,1205.94
2010-04-29,1206.780029296875,6059410000,0.4136,0.3,0.2864,0.4064625,0.1272,0.3761076426708409,1191.36
2010-05-06,1128.1500244140625,10617810000,0.3913,0.323,0.2857,0.3987625,0.1055999999999999,0.3761076426708409,1165.87
2010-05-13,1157.43994140625,4870640000,0.366,0.268,0.366,0.4003,0.0,0.3761076426708409,1171.67
2010-05-20,1071.5899658203125,8328570000,0.413,0.25,0.337,0.4114375,0.0759999999999999,0.3761076426708409,1115.05
2010-05-27,1103.06005859375,5698460000,0.2983,0.193,0.5088,0.3971,-0.2105,0.3761076426708409,1067.95
2010-06-03,1102.8299560546875,4995970000,0.3709,0.2207,0.4085,0.3898874999999999,-0.0375999999999999,0.3761076426708409,1098.38
2010-06-10,1086.8399658203125,5144780000,0.3448,0.2241,0.431,0.3723875,-0.0862,0.3761076426708409,1055.69
2010-06-17,1116.0400390625,4557760000,0.4245,0.2689,0.3066,0.3778,0.1179,0.3761076426708409,1114.61
2010-06-24,1073.68994140625,4814830000,0.3446,0.3311,0.3243,0.369175,0.0203,0.3761076426708409,1092.04
2010-07-01,1027.3699951171875,6435770000,0.2468,0.3333,0.4199,0.3511125,-0.1731,0.3761076426708409,1030.71
2010-07-08,1070.25,4548460000,0.2094,0.2199,0.5707,0.3315375,-0.3612999999999999,0.3761076426708409,1060.27
2010-07-15,1096.47998046875,4552470000,0.3937,0.2284,0.378,0.329125,0.0156999999999999,0.3761076426708409,1095.17
2010-07-22,1093.6700439453125,4826900000,0.3216,0.2281,0.4503,0.3320375,-0.1286999999999999,0.3761076426708409,1069.59
2010-07-29,1101.530029296875,4612420000,0.4,0.2667,0.3333,0.335675,0.0667,0.3761076426708409,1106.13
2010-08-05,1125.81005859375,3685560000,0.3039,0.3137,0.3824,0.3305625,-0.0785,0.3761076426708409,1127.24
2010-08-12,1083.6099853515625,4521050000,0.3976,0.3012,0.3012,0.3272,0.0963999999999999,0.3761076426708409,1089.47
2010-08-19,1075.6300048828125,4290540000,0.3011,0.2742,0.4247,0.3217625,-0.1236,0.3761076426708409,1094.16
2010-08-26,1047.219970703125,3646710000,0.2074,0.2979,0.4947,0.3168375,-0.2873,0.3761076426708409,1055.33
2010-09-02,1090.0999755859375,3704210000,0.308,0.27,0.4221,0.3291624999999999,-0.1140999999999999,0.3761076426708409,1080.29
2010-09-09,1104.1800537109375,3387770000,0.4387,0.2451,0.3161,0.3347874999999999,0.1225999999999999,0.3761076426708409,1091.84
2010-09-16,1124.6600341796875,3364080000,0.5089,0.2485,0.2426,0.3582,0.2663,0.3761076426708409,1125.07
2010-09-23,1124.8299560546875,3847850000,0.4497,0.2963,0.254,0.3644125,0.1956999999999999,0.3761076426708409,1134.24
2010-09-30,1141.199951171875,4284160000,0.4253,0.2586,0.3161,0.3795875,0.1092,0.3761076426708409,1144.73
2010-10-07,1158.06005859375,3910550000,0.4903,0.2323,0.2774,0.391175,0.2129,0.3761076426708409,1159.97
2010-10-14,1173.81005859375,4969410000,0.471,0.2609,0.2681,0.4124125,0.2028999999999999,0.3761076426708409,1178.1
2010-10-21,1180.260009765625,4625470000,0.4962,0.2519,0.2519,0.4485125,0.2442999999999999,0.3761076426708409,1178.17
2010-10-28,1183.780029296875,4283460000,0.5123,0.2716,0.216,0.4740499999999999,0.2963,0.3761076426708409,1182.45
2010-11-04,1221.06005859375,5695470000,0.4823,0.2199,0.2979,0.4795,0.1844,0.3761076426708409,1197.96
2010-11-11,1213.5400390625,3931120000,0.5756,0.1395,0.2849,0.4878375,0.2907,0.3761076426708409,1225.85
2010-11-18,1196.68994140625,4687260000,0.4,0.275,0.325,0.481625,0.075,0.3761076426708409,1223.25
2010-12-02,1221.530029296875,4970800000,0.4966,0.2414,0.2621,0.4884999999999999,0.2345,0.3761076426708409,1206.07
2010-12-09,1233.0,4522510000,0.5305,0.2439,0.2256,0.4959374999999999,0.3048999999999999,0.3761076426708409,1228.28
2010-12-16,1242.8699951171875,4736820000,0.5023,0.2262,0.2715,0.4966999999999999,0.2307999999999999,0.3761076426708409,1241.59
2010-12-23,1256.77001953125,2515020000,0.6328,0.2031,0.164,0.5117625,0.4688,0.3761076426708409,1258.84
2010-12-30,1257.8800048828125,1970720000,0.5161,0.2834,0.2005,0.5159875,0.3156,0.3761076426708409,1259.78
2011-01-06,1273.8499755859375,4844100000,0.5588,0.2586,0.1825,0.5138874999999999,0.3762999999999999,0.3761076426708409,1276.56
2011-01-13,1283.760009765625,4310840000,0.5234,0.2422,0.2344,0.5293125,0.289,0.3761076426708409,1285.96
2011-01-20,1280.260009765625,4935320000,0.5075,0.2015,0.291,0.5335,0.2164999999999999,0.3761076426708409,1295.02
2011-01-27,1299.5400390625,4309190000,0.4204,0.2367,0.3429,0.523975,0.0775,0.3761076426708409,1296.63
2011-02-03,1307.0999755859375,4370990000,0.5154,0.2159,0.2687,0.5220874999999999,0.2466999999999999,0.3761076426708409,1304.03
2011-02-10,1321.8699951171875,4184610000,0.494,0.2369,0.2691,0.52105,0.2249,0.3761076426708409,1324.57
2011-02-17,1340.4300537109375,1966450000,0.4658,0.2785,0.2557,0.5001749999999999,0.2101,0.3761076426708409,1336.32
2011-02-24,1306.0999755859375,1222900000,0.3663,0.2723,0.3614,0.4814499999999999,0.0049,0.3761076426708409,1343.01
2011-03-03,1330.969970703125,4340470000,0.3679,0.3005,0.3316,0.4575875,0.0363,0.3761076426708409,1327.22
2011-03-10,1295.1099853515625,4723020000,0.3597,0.3171,0.3232,0.437125,0.0365,0.3761076426708409,1321.82
2011-03-17,1273.719970703125,4134950000,0.2849,0.3139,0.4012,0.4093,-0.1163,0.3761076426708409,1304.28
2011-03-24,1309.6600341796875,4223740000,0.3774,0.2727,0.3497,0.403925,0.0277,0.3761076426708409,1298.38
2011-03-31,1325.8299560546875,3566270000,0.4181,0.2712,0.3107,0.3917625,0.1074,0.3761076426708409,1328.26
2011-04-07,1333.510009765625,4005600000,0.4359,0.2756,0.2885,0.3845,0.1474,0.3761076426708409,1335.54
2011-04-14,1314.52001953125,3872630000,0.4225,0.2676,0.3099,0.3790875,0.1125999999999999,0.3761076426708409,1314.41
2011-04-21,1337.3800048828125,3587240000,0.3216,0.3684,0.3099,0.3735,0.0116999999999999,0.3761076426708409,1330.36
2011-04-28,1360.47998046875,4036820000,0.379,0.3145,0.3065,0.3748875,0.0725,0.3761076426708409,1347.24
2011-05-05,1335.0999755859375,3846250000,0.3546,0.3267,0.3187,0.37425,0.0359,0.3761076426708409,1363.61
2011-05-12,1348.6500244140625,3777210000,0.3077,0.3373,0.355,0.3771,-0.0473,0.3761076426708409,1357.16
2011-05-19,1343.5999755859375,3626110000,0.2669,0.3202,0.4129,0.3632875,-0.1459999999999999,0.3761076426708409,1348.65
2011-05-26,1325.68994140625,3259470000,0.2561,0.3297,0.4142,0.3430375,-0.1581,0.3761076426708409,1343.6
2011-06-02,1312.93994140625,3762170000,0.3018,0.3639,0.3343,0.326275,-0.0324999999999999,0.3761076426708409,1314.55
2011-06-09,1289.0,3332510000,0.2442,0.2791,0.4767,0.3039875000000001,-0.2325,0.3761076426708409,1300.16
2011-06-16,1267.6400146484375,3846250000,0.29,0.2825,0.4275,0.3000375,-0.1375,0.3761076426708409,1289.0
2011-06-23,1283.5,4983450000,0.3746,0.268,0.3574,0.2994875,0.0171999999999999,0.3761076426708409,1295.52
2011-06-30,1320.6400146484375,4200500000,0.3831,0.3149,0.3019,0.30305,0.0812,0.3761076426708409,1307.41
2011-07-07,1353.219970703125,4069530000,0.4177,0.3354,0.2468,0.3167999999999999,0.1709,0.3761076426708409,1339.67
2011-07-14,1308.8699951171875,4358570000,0.3931,0.3145,0.2925,0.332575,0.1006,0.3761076426708409,1317.72
2011-07-21,1343.800048828125,4837430000,0.3986,0.2954,0.3061,0.3503875,0.0925,0.3761076426708409,1325.84
2011-07-28,1300.6700439453125,4951800000,0.3784,0.3074,0.3142,0.3599625,0.0642,0.3761076426708409,1304.89
2011-08-04,1200.0699462890625,4266530000,0.2716,0.2299,0.4985,0.3633875,-0.2269,0.3761076426708409,1260.34
2011-08-11,1172.6400146484375,3685050000,0.3343,0.2179,0.4478,0.3689249999999999,-0.1134999999999999,0.3761076426708409,1120.76
2011-08-18,1140.6500244140625,3234810000,0.3556,0.2462,0.3982,0.36655,-0.0425999999999999,0.3761076426708409,1193.88
2011-08-25,1159.27001953125,5748420000,0.3644,0.226,0.4096,0.3642125,-0.0452,0.3761076426708409,1159.27
2011-09-01,1204.4200439453125,4780410000,0.3862,0.2904,0.3234,0.360275,0.0627999999999999,0.3761076426708409,1218.89
2011-09-08,1185.9000244140625,4465170000,0.3022,0.295,0.4029,0.3489125,-0.1006999999999999,0.3761076426708409,1198.62
2011-09-15,1209.1099853515625,4479730000,0.305,0.2815,0.4135,0.3372125,-0.1084999999999999,0.3761076426708409,1188.68
2011-09-22,1129.56005859375,6703140000,0.2533,0.2667,0.48,0.321575,-0.2266999999999999,0.3761076426708409,1166.76
2011-09-29,1160.4000244140625,5285740000,0.3251,0.2068,0.4679,0.3282625,-0.1427999999999999,0.3761076426708409,1151.06
2011-10-06,1164.969970703125,5098330000,0.3523,0.1904,0.4571,0.3305125,-0.1048,0.3761076426708409,1144.04
2011-10-13,1203.6600341796875,4436270000,0.3977,0.2386,0.3636,0.335775,0.0341,0.3761076426708409,1207.25
2011-10-20,1215.3900146484375,4870290000,0.3598,0.2941,0.346,0.3352,0.0138,0.3761076426708409,1209.88
2011-10-27,1284.5899658203125,6367610000,0.43,0.32,0.25,0.340675,0.18,0.3761076426708409,1242.0
2011-11-03,1261.1500244140625,4849140000,0.4018,0.302,0.2962,0.353125,0.1055999999999999,0.3761076426708409,1237.9
2011-11-10,1239.699951171875,4002760000,0.4473,0.307,0.2456,0.3709125,0.2016999999999999,0.3761076426708409,1229.1
2011-11-17,1216.1300048828125,4596450000,0.4193,0.2701,0.3104,0.3916624999999999,0.1089,0.3761076426708409,1236.91
2011-12-01,1244.5799560546875,3818680000,0.3304,0.2753,0.3942,0.389175,-0.0637999999999999,0.3761076426708409,1246.96
2011-12-08,1234.3499755859375,4298370000,0.3857,0.2666,0.3476,0.387675,0.0380999999999999,0.3761076426708409,1261.01
2011-12-15,1215.75,3810340000,0.4018,0.2616,0.3364,0.392925,0.0654,0.3761076426708409,1211.82
2011-12-22,1254.0,3492250000,0.33725,0.38039,0.28235,0.38133125,0.0549,0.3761076426708409,1243.72
2011-12-29,1263.02001953125,2278130000,0.406,0.2857,0.30827,0.38185625,0.09773,0.3761076426708409,1249.64
2012-01-05,1281.06005859375,4315950000,0.4888,0.3395,0.1716,0.3870437499999999,0.3172,0.3761076426708409,1277.3
2012-01-12,1295.5,4019890000,0.4914,0.3368,0.1718,0.39605625,0.3196,0.3761076426708409,1295.5
2012-01-19,1314.5,4465890000,0.4723,0.2915,0.2361,0.41420625,0.2362,0.3761076426708409,1308.04
2012-01-26,1318.4300537109375,4522070000,0.483974,0.32692,0.1891,0.433403,0.294874,0.3761076426708409,1326.06
2012-02-02,1325.5400390625,4120920000,0.43806,0.31117,0.25075,0.439948,0.18731,0.3761076426708409,1324.09
2012-02-09,1351.949951171875,4209890000,0.51643,0.28169,0.20187,0.45427675,0.3145599999999999,0.3761076426708409,1349.96
2012-02-16,1358.0400390625,4108880000,0.42713,0.30653,0.26633,0.46551175,0.1608,0.3761076426708409,1343.23
2012-02-23,1363.4599609375,3786450000,0.43689,0.28802,0.27508,0.469373,0.16181,0.3761076426708409,1357.66
2012-03-01,1374.0899658203125,3919240000,0.44512,0.28658,0.26829,0.463913,0.17683,0.3761076426708409,1365.68
2012-03-08,1365.9100341796875,3543060000,0.42379,0.28624,0.28996,0.45546175,0.13383,0.3761076426708409,1352.63
2012-03-15,1402.5999755859375,4271650000,0.456067,0.271967,0.271967,0.453432625,0.1840999999999999,0.3761076426708409,1394.28
2012-03-22,1392.780029296875,3740590000,0.423841,0.298013,0.278146,0.445916,0.145695,0.3761076426708409,1402.89
2012-03-29,1403.280029296875,3832000000,0.4247,0.3205,0.2548,0.444246,0.1699,0.3761076426708409,1405.54
2012-04-05,1398.0799560546875,3303740000,0.381743,0.340249,0.278008,0.427410125,0.103735,0.3761076426708409,1398.96
2012-04-12,1387.5699462890625,3618280000,0.281385,0.30303,0.415584,0.409192,-0.134199,0.3761076426708409,1368.71
2012-04-19,1376.9200439453125,4180020000,0.311787,0.34981,0.338403,0.393554125,-0.026616,0.3761076426708409,1385.14
2012-04-26,1399.97998046875,4034700000,0.276423,0.349593,0.373984,0.3724669999999999,-0.097561,0.3761076426708409,1390.69
2012-05-03,1391.5699462890625,4004910000,0.354015,0.361314,0.284672,0.3637451249999999,0.069343,0.3761076426708409,1402.31
2012-05-10,1357.989990234375,3727990000,0.253968,0.325397,0.420635,0.33848275,-0.1666669999999999,0.3761076426708409,1354.58
2012-05-17,1304.8599853515625,4664280000,0.235821,0.304478,0.459701,0.31498025,-0.22388,0.3761076426708409,1324.8
2012-05-24,1320.6800537109375,3937670000,0.304688,0.308594,0.386719,0.29997875,-0.0820309999999999,0.3761076426708409,1318.86
2012-05-31,1310.3299560546875,4557620000,0.280156,0.299611,0.420233,0.287280375,-0.140077,0.3761076426708409,1313.32
2012-06-07,1314.989990234375,4258140000,0.27451,0.267974,0.457516,0.286421,-0.183006,0.3761076426708409,1315.13
2012-06-14,1329.0999755859375,3687720000,0.340351,0.301754,0.357895,0.2899915,-0.017544,0.3761076426708409,1314.88
2012-06-21,1325.510009765625,4094470000,0.328904,0.312292,0.358804,0.296551625,-0.0299,0.3761076426708409,1355.69
2012-06-28,1329.0400390625,3969370000,0.286689,0.269625,0.443686,0.288135875,-0.156997,0.3761076426708409,1331.85
2012-07-05,1367.5799560546875,3041520000,0.3264,0.3403,0.3333,0.297189875,-0.0068999999999999,0.3761076426708409,1374.02
2012-07-12,1334.760009765625,3654440000,0.302251,0.350482,0.347267,0.305493625,-0.045016,0.3761076426708409,1341.45
2012-07-19,1376.510009765625,4043360000,0.2219,0.360231,0.417867,0.295145125,-0.195967,0.3761076426708409,1372.78
2012-07-26,1360.02001953125,4429300000,0.28115,0.28754,0.43131,0.295269375,-0.15016,0.3761076426708409,1337.89
2012-08-02,1365.0,4193740000,0.304478,0.346269,0.349254,0.299015375,-0.0447759999999999,0.3761076426708409,1375.14
2012-08-09,1402.800048828125,3119610000,0.364706,0.361765,0.273529,0.30205975,0.0911769999999999,0.3761076426708409,1402.22
2012-08-16,1415.510009765625,3114100000,0.368421,0.350877,0.280702,0.306999375,0.0877189999999999,0.3761076426708409,1405.53
2012-08-23,1402.0799560546875,3008240000,0.41958,0.321678,0.258741,0.32361075,0.160839,0.3761076426708409,1413.49
2012-08-30,1399.47998046875,2530280000,0.347222,0.326389,0.326389,0.3262135,0.0208329999999999,0.3761076426708409,1410.49
2012-09-06,1432.1199951171875,3952870000,0.330579,0.338843,0.330579,0.3297545,0.0,0.3761076426708409,1403.44
2012-09-13,1459.989990234375,4606550000,0.364583,0.305556,0.329861,0.347589875,0.0347219999999999,0.3761076426708409,1436.56
2012-09-20,1460.260009765625,3382520000,0.375,0.287162,0.337838,0.359321125,0.0371619999999999,0.3761076426708409,1461.05
2012-09-27,1447.1500244140625,3150330000,0.361011,0.274368,0.364621,0.3663877499999999,-0.0036099999999999,0.3761076426708409,1433.32
2012-10-04,1461.4000244140625,3615860000,0.338608,0.329114,0.332278,0.3631255,0.00633,0.3761076426708409,1450.99
2012-10-11,1432.8399658203125,3672540000,0.305755,0.305755,0.388489,0.35529225,-0.0827339999999999,0.3761076426708409,1432.56
2012-10-18,1457.3399658203125,3880030000,0.286604,0.267913,0.445483,0.33867025,-0.158879,0.3761076426708409,1460.91
2012-10-25,1412.969970703125,3512640000,0.292453,0.27673,0.430818,0.331824125,-0.1383649999999999,0.3761076426708409,1408.75
2012-11-01,1427.5899658203125,3929890000,0.357377,0.232787,0.409836,0.335173875,-0.0524589999999999,0.3761076426708409,1412.16
2012-11-08,1377.510009765625,3779520000,0.384977,0.215962,0.399061,0.337723125,-0.0140839999999999,0.3761076426708409,1394.53
2012-11-15,1353.3299560546875,3928870000,0.288235,0.223529,0.488235,0.3268775,-0.1999999999999999,0.3761076426708409,1355.49
2012-11-28,1409.9300537109375,3359250000,0.409266,0.247104,0.343629,0.335352875,0.065637,0.3761076426708409,1409.93
2012-12-06,1413.93994140625,3229700000,0.422222,0.231746,0.346032,0.34991125,0.0761899999999999,0.3761076426708409,1409.28
2012-12-13,1419.449951171875,3349960000,0.432331,0.266917,0.300752,0.368127125,0.131579,0.3761076426708409,1428.48
2012-12-20,1443.68994140625,3686580000,0.464,0.288,0.248,0.3895705,0.216,0.3761076426708409,1435.81
2012-12-27,1418.0999755859375,2830180000,0.44403,0.253731,0.302239,0.400402125,0.141791,0.3761076426708409,1419.83
2013-01-03,1459.3699951171875,3829730000,0.387097,0.250896,0.362007,0.400667125,0.02509,0.3761076426708409,1462.42
2013-01-10,1472.1199951171875,4081840000,0.464497,0.266272,0.269231,0.422699875,0.195266,0.3761076426708409,1461.02
2013-01-17,1480.93994140625,3706710000,0.439437,0.287324,0.273239,0.4328599999999999,0.166198,0.3761076426708409,1472.63
2013-01-24,1494.8199462890625,3699430000,0.523392,0.233918,0.24269,0.44712575,0.280702,0.3761076426708409,1494.81
2013-01-31,1498.1099853515625,3999880000,0.480447,0.276536,0.243017,0.4544038749999999,0.23743,0.3761076426708409,1501.96
2013-02-07,1509.3900146484375,3614580000,0.427673,0.27673,0.295597,0.4538216249999999,0.132076,0.3761076426708409,1512.12
2013-02-14,1521.3800048828125,3759740000,0.422535,0.290141,0.287324,0.4486384999999999,0.1352109999999999,0.3761076426708409,1520.33
2013-02-21,1502.4200439453125,4274600000,0.417857,0.257143,0.325,0.445366875,0.0928569999999999,0.3761076426708409,1511.95
2013-02-28,1514.6800537109375,3912320000,0.283912,0.350158,0.365931,0.43246875,-0.082019,0.3761076426708409,1515.99
2013-03-07,1544.260009765625,3634710000,0.310559,0.304348,0.385093,0.4132265,-0.074534,0.3761076426708409,1541.46
2013-03-14,1563.22998046875,3459260000,0.4542,0.2255,0.3203,0.415071875,0.1339,0.3761076426708409,1554.52
